,CIN,name_x,name_y
291,L85110TZ1985PLC001659,KOVAI MEDICAL CENTER AND HOSPITAL LIMITED,Kovai Medical Center And Hospital Limited
292,L85190MH1947PLC005913,INDOCO REMEDIES LIMITED,Indoco Remedies Limited
293,L91110GJ1988PLC010674,AMRAPALI INDUSTRIES LIMITED,Amrapali Industries Limited
294,L92113TG2007PLC053585,DQ ENTERTAINMENT (INTERNATIONAL) LIMITED,Dq Entertainment (International) Limited
295,L92490TN1994PLC027709,RAJ TELEVISION NETWORK LIMITED,Raj Television Network Limited
296,L99999DN1983PLC000045,WELSPUN SYNTEX LIMITED,Aym Syntex Limited
297,L99999GJ1941PLC000471,SAYAJI INDUSTRIES LIMITED,Sayaji Industries Limited
298,L99999MH1929PLC001530,RELIANCE INFRASTRUCTURE LIMITED,Reliance Infrastructure Limited
299,L99999MH1961PLC012003,NOCIL LIMITED,Nocil Limited
300,L99999MH1965PLC013392,TAPARIA TOOLS LIMITED,Taparia Tools Limited
301,L99999MH1982PLC102697,CREST VENTURES LIMITED,Crest Ventures Limited
302,L99999MH1986PLC039199,APCOTEX INDUSTRIES LIMITED,Apcotex Industries Limited
303,L99999MH1995PLC089008,DCB BANK LIMITED,Dcb Bank Limited
304,L99999MH1995PLC094641,EDELWEISS FINANCIAL SERVICES LIMITED,Edelweiss Financial Services Limited
305,L99999TG1991PLC012764,DIVYASHAKTI GRANITES LIMITED,Divyashakti Granites Limited
306,U00000DL1987PLC028355,ULTIMATE FLEXIPACK LIMITED,Ultimate Flexipack Limited
307,U00305MH1973PLC174201,ALKEM LABORATORIES LIMITED,Alkem Laboratories Limited
308,U01100GJ1997PTC050144,NETAFIM IRRIGATION INDIA PRIVATE LIMITED,Netafim Irrigation India Private Limited
309,U01116TN1936PLC000018,THE AYER MANIS RUBBER ESTATE LIMITED,The Ayer Manis Rubber Estate Limited
310,U01119KL1976SGC002799,REHABILITATION PLANTATIONS LIMITED,Rehabilitation Plantations Limited
311,U01119PN1983PLC133199,PREMIUM TRANSMISSION LIMITED,Premium Transmission Limited
312,U01122DL2002PTC117220,KEJRIWAL BEE CARE INDIA PRIVATE LIMITED,E Care India Private Limited
313,U01132TN2011PLC079800,PARRY AGRO INDUSTRIES LIMITED,Parry Agro Industries Limited
314,U01210MH1999PTC119449,DHUMAL PLASSON EQUIPMENTS INDIA PRIVATE LIMITED,Dhumal Poultry Equipmente Private Limited
315,U01403PN1987PLC132583,PARAKH AGRO INDUSTRIES LTD,Parakh Agro Industries Ltd
316,U02520TZ1981PTC001107,PREMIER EVOLVICS PRIVATE LIMITED,Premier Evolvics Private Limited
317,U02520TZ1990PLC002987,ROOTS INDUSTRIES INDIA LIMITED,Roots Industries India Limited
318,U02919KA2005PTC037505,KERN-LIEBERS (INDIA) PRIVATE LIMITED,Kern-Liebers (India) Private Limited
319,U04010CT1995PLC008985,JINDAL POWER LIMITED,Jindal Power Limited
320,U05195MH1998PTC116021,BAYER PHARMACEUTICALS PRIVATE LIMITED,Bayer Pharmaceuticals Private Limited
321,U06599TN1988PTC081652,BELSTAR INVESTMENT AND FINANCE PRIVATE LIMITED,Belstar Investment And Finance Private Limited
322,U10101JH1972GOI000918,BHARAT COKING COAL LIMITED,Bharat Coking Coal Limited
323,U10101WB2009PTC132132,JMS MINING SERVICES PRIVATE LIMITED,Jms Mining Services Private Limited
324,U10102MP1985GOI003160,NORTHERN COALFIELDS LIMITED,Northern Coalfields Limited
325,U10200WB1906GOI001713,NATIONAL INSURANCE CO LIMITED,National Insurance Co Ltd
326,U11100DL2011PTC216988,GULF ASPHALT PRIVATE LIMITED,Gp Global Asphalt Private Limited
327,U11100MH1993PLC134095,TATA PETRODYNE LIMITED,Tata Petrodyne Limited
328,U11202AS1993GOI003893,NUMALIGARH REFINERY LTD,Numaligarh Refinery Ltd
329,U13209OR1976PTC000687,B C MOHANTY AND SONS PVT LTD,B C Mohanty And Sons Pvt Ltd
330,U14100GJ1953PLC000699,BOMBAY MINERALS LIMITED,Bombay Minerals Limited
331,U14105RJ2003GOI018093,FCI ARAVALI GYPSUM AND MINERALS INDIA LIMITED,Fci Aravali Gypsum And Minerals India Limited
332,U14293WB1947PLC015833,VARDHAN LTD.,Vardhan Ltd.
333,U15122DL2013PTC254373,DS SPICECO PRIVATE LIMITED,Ds Spiceco Private Limited
334,U15127TN2002PTC048418,HANDY - WATERBASE INDIA PRIVATE LIMITED,Handy - Waterbase India Private Limited
335,U15142PB1992PLC012726,RICELA HEALTH FOODS LIMITED,Ricela Health Foods Limited
336,U15142PN1993PLC071164,PARAKH FOODS AND OILS LIMITED,Parakh Foods And Oils Limited
337,U15143PB1998PLC021323,A P ORGANICS LIMITED,A P Organics Limited
338,U15144TN2008PLC067129,V.V.V & SONS EDIBLE OILS LIMITED,V.V.V & Sons Edible Oils Limited
339,U15202MH1997PTC111257,NOVARTIS HEALTHCARE PRIVATE LIMITED,Novartis Healthcare Private Limited
340,U15311TN1953PLC000312,CENTURY FLOUR MILLS LIMITED,Century Flour Mills Limited
341,U15422UP1933PLC000489,L H SUGAR FACTORIES LIMITED,L H Sugar Factories Limited
342,U15495KL1984PTC004002,HERBAL ISOLATES PVT LTD,Herbal Isolates Pvt Ltd
343,U15549MH2003PTC139352,NASHIK VINTNERS PRIVATE LIMITED,Sula Vineyards Private Limited
344,U16008DL2004PTC123917,DHARAMPAL SATYAPAL SONS PRIVATE LIMITED,Dharampal Satyapal Sons Private Limited
345,U17100MH1985PTC037700,POLYSIL IRRIGATION SYSTEMS PRIVATE LIMITED,Polysil Irrigation Systems Private Limited
346,U17110MH1938PTC010292,JAMNALAL SONS PRIVATE LIMITED,Jamnalal Sons Private Limited
347,U17110MH1984PLC034756,NOVA SYNTHETIC LIMITED,Nova Synthetic Limited
348,U17110MH1986PLC039177,PEE VEE TEXTILES LIMITED,Pee Vee Textiles Limited
349,U17110MH2000PLC127427,ADITYA BIRLA POWER COMPANY LIMITED,Aditya Birla Power Company Limited
350,U17111AP2003PTC040726,KALLAM BROTHERS COTTONS PRIVATE LIMITED,Kallam Brothers Cottons Private Limited
351,U17111MH1982PLC118017,PRATIBHA SYNTEX LIMITED,Pratibha Syntex Limited
352,U17111MH2001PTC130465,TESSITURA MONTI INDIA PRIVATE LIMITED,Tessitura Monti India Private Limited
353,U17111TZ1945PTC000146,PREMIER SPG AND WVG MILLS PRIVATE LIMITED,Premier Spg And Wvg Mills Private Limited
354,U17111TZ1954PTC000023,CHANDRA TEXTILES PRIVATE LIMITED,Chandra Textiles Private Limited
355,U17111TZ1974PLC000712,LAKSHMI RING TRAVELLERS (COIMBATORE) LIMITED,Lakshmi Ring Travellers (Coimbatore) Limited
356,U17111TZ1976PTC000755,SREE NARASIMHA TEXTILES PRIVATE LIMITED,Sree Narasimha Textiles Private Limited
357,U17111TZ1983PTC001296,SRI SARAVANA SPINNING MILLS PRIVATE LIMITED,Sri Saravana Spinning Mills Private Limited
358,U17111TZ1987PTC001972,PRIMA PRODUCTS PRIVATE LIMITED,Prima Products Private Limited
359,U17111TZ1994PTC005511,PREMIER MILLS PRIVATE LIMITED,Premier Mills Private Limited
360,U17111TZ2003PTC010452,COIMBATORE POLYTEX PRIVATE LIMITED,Coimbatore Polytex Private Limited
361,U17111TZ2007PLC013789,LAKSHMI CAIPO INDUSTRIES LIMITED,Lakshmi Caipo Industries Limited
362,U17111WB1970PLC027791,ALLIANCE MILLS (LESSEES) LIMITED,Alliance Mills (Lessees) Ltd
363,U17117PB1990PLC014070,VMT SPINNING COMPANY LIMITED,Vmt Spinning Company Limited
364,U17120MH1926PTC001265,BACHHRAJ FACTORIES PRIVATE LIMITED,Bachhraj Factories Private Limited
365,U17120MH1984PTC033072,SUPREME NONWOVEN INDUSTRIES PRIVATE LIMITED,Supreme Nonwoven Industries Private Limited
366,U17122GJ2013PTC074502,ACHAL SPINNING PRIVATE LIMITED,Achal Spinning Private Limited
367,U17200DL2008PLC179117,SHINGORA TEXTILES LIMITED,Shingora Textiles Limited
368,U17219TG2001PLC036015,POKARNA ENGINEERED STONE LIMITED,Pokarna Engineered Stone Limited
369,U17219TZ1960PTC000343,LAKSHMI CARD CLOTHING MFG. COMPANY PRIVATE LIMITED,Lakshmi Card Clothing Mfg. Company Private Limited
370,U17219WB1992PLC056339,TURTLE LIMITED,Turtle Limited
371,U17226PN1997PTC014590,BRINTONS CARPETS ASIA PRIVATE LIMITED,Brintons Carpets Asia Private Limited
372,U17226UP1932PTC000475,OBEETEE PRIVATE LIMITED,Obeetee Private Limited
373,U17230PB2005PLC027936,VARDHMAN YARNS AND THREADS LIMITED,Vardhman Yarns And Threads Limited
374,U17297WB1986PLC040991,GINZA INDUSTRIES LTD.,Ginza Industries Ltd.
375,U18100AP1983PTC004085,AMARAVATHI TEXTILES PVT LTD,Amaravathi Textiles Pvt Ltd
376,U18100AP2005PLC046188,MOHAN SPINTEX INDIA LIMITED,Mohan Spintex India Limited
377,U18101MH1927PTC001298,BACHHRAJ AND COMPANY PRIVATE LIMITED,Bachhraj And Company Private Limited
378,U18101MH1994PTC083056,TROPICAL CLOTHING COMPANY PRIVATE LIMITED,Tropical Clothing Company Private Limited
379,U18101RJ1996PTC012501,BMD PRIVATE LIMITED,Bmd Private Limited
380,U18101RJ2007PTC023649,SUDIVA SPINNERS PRIVATE LIMITED,Sudiva Spinners Private Limited
381,U18101TN1990PTC019054,PENGUIN APPARELS PRIVATE LIMITED,Penguin Apparels Private Limited
382,U18101TZ2001PTC009707,J G HOSIERY PRIVATE LIMITED,J G Hosiery Private Limited
383,U18104TN2005PTC057229,ALINA PRIVATE LIMITED,Alina Private Limited
384,U18209TN1981PTC008805,FARIDA CLASSIC SHOES PRIVATE LIMITED,Farida Classic Shoes Private Limited
385,U18209TN1992PTC023973,ALTHAF SHOES PRIVATE LIMITED,Althaf Shoes Private Limited
386,U19110TN1979PTC007701,LEATHER CRAFTS (INDIA) PRIVATE LIMITED,Leather Crafts (India) Private Limited
387,U19119TN1976PTC007207,FARIDA SHOES PRIVATE LIMITED,Farida Shoes Private Limited
388,U19129TN1978PTC007584,FLORENCE SHOE COMPANY PRIVATE LIMITED,Florence Shoe Company Private Limited
389,U19129WB1981PLC034337,KHADIM INDIA LIMITED,Khadim India Limited
390,U19201KA2008PTC048381,VEEKESY SANDALS (INDIA) PRIVATE LIMITED,Veekesy Sandals (India) Private Limited
391,U19201MH2009PTC195829,METMILL FOOTWEAR PRIVATE LIMITED,Metmill Footwear Private Limited
392,U19201TN1998PTC040339,INDIA SHOES EXPORTS PRIVATE LIMITED,India Shoes Exports Private Limited
393,U19202WB1999PTC090687,ROYAL TOUCH FABLON PRIVATE LIMITED,Royal Touch Fablon Private Limited
394,U20200MH1956PLC009899,JOLLY BOARD LIMITED,Jolly Board Limited
395,U20299WB1994PLC064386,MERINO PANEL PRODUCTS LTD,Merino Panel Products Ltd
396,U21015AP1997PTC026519,SRI LUXMI TULASI AGRO PAPER PRIVATE LIMITED,Sri Luxmi Tulasi Agro Paper Private Limited
397,U21090TG2008FTC060567,INTERNATIONAL PAPER (INDIA) PRIVATE LIMITED,International Paper (India) Private Limited
398,U22110TN1950PTC000036,ASSOCIATED PRINTERS (MADRAS) PRIVATE LIMITED,Associated Printers (Madras) Private Limited
399,U22120MH1993PTC075091,EUROKIDS INTERNATIONAL PRIVATE LIMITED,Eurokids International Private Limited
400,U22121DL2001PLC159705,AMAR UJALA PUBLICATIONS LIMITED,Amar Ujala Publications Limited
401,U22122GJ1980PTC003860,OMORI INDIA PRIVATE LIMITED,Omori India Private Limited
402,U22211GJ1979PTC003347,SAHITYA MUDRANALAYA PVT LTD,Sahitya Mudranalaya Pvt Ltd
403,U22229PN1987PLC140332,NALCO WATER INDIA LIMITED,Nalco Water India Limited
404,U23200DL2005PLC213430,GREEN INFRA WIND ENERGY LIMITED,Green Infra Wind Energy Limited
405,U23201MH1966PTC013538,LUBRIZOL INDIA PRIVATE LIMITED,Lubrizol India Private Limited
406,U23201WB2005PTC104467,AVR STORAGE TANK TERMINALS PRIVATE LIMITED,Avr Storage Tank Terminals Private Limited
407,U24100MH1978PTC020113,NAVDEEP CHEMICALS PRIVATE LIMITED,Navdeep Chemicals Private Limited
408,U24100MH2004PLC149464,ADVANCED BIO-AGRO TECH LIMITED,Advanced Bio-Agro Tech Limited
409,U24100MH2004PTC149240,HARDCASTLE PETROFER PRIVATE LIMITED,Hardcastle Petrofer Private Limited
410,U24100MH2010PTC207156,AVH PRIVATE LIMITED,Epsilon Carbon Private Limited
411,U24100TG2010PTC067485,BRILLIANT BIO PHARMA PRIVATE LIMITED,Brilliant Bio Pharma Private Limited
412,U24110GJ1993PTC033372,HEUBACH COLOUR PRIVATE LIMITED,Heubach Colour Private Limited
413,U24110MH1967PLC013688,GHARDA CHEMICALS LIMITED,Gharda Chemicals Limited
414,U24110MH2001PLC134105,INNOVASSYNTH TECHNOLOGIES (INDIA ) LIMITED,Innovassynth Technologies (India ) Limited
415,U24110TG1988PLC008346,SAPTAGIR CAMPHOR LIMITED,Saptagir Camphor Limited
416,U24111TN1947PLC002534,SICGIL INDIA LIMITED,Sicgil India Limited
417,U24111TN1980PLC008156,VAIGHAI CHEMICAL INDUSTRIES LIMITED,Vaighai Chemical Industries Limited
418,U24112PB1993PLC014017,SAURAV CHEMICALS LIMITED,Saurav Chemicals Limited
419,U24114PN2003PTC018532,CLEAN SCIENCE AND TECHNOLOGY PRIVATE LIMITED,Clean Science And Technology Private Limited
420,U24119TN2002PLC048677,SANMAR GROUP INTERNATIONAL LIMITED,Sanmar Group International Limited
421,U24120MH1999PLC121009,RELIANCE VENTURES LIMITED,Reliance Ventures Limited
422,U24123AS2002GOI006786,BRAHMAPUTRA VALLEY FERTILIZER CORPORATION LIMITED,Brahmaputra Valley Fertilizer Corporation Limited
423,U24134KL1990PTC005761,PARAGON POLYMER PRODUCTS PRIVATE LIMITED,Paragon Polymer Products Private Limited
424,U24200MH1989PLC051018,ADVANCED ENZYME TECHNOLOGIES LIMITED,Advanced Enzyme Technologies Limited
425,U24219WB1995PTC074696,KRISHI RASAYAN EXPORTS PVT.LTD.,Krishi Rasayan Exports Pvt.Ltd.
426,U24230GJ1984PLC007440,CONCORD BIOTECH LIMITED,Concord Biotech Limited
427,U24230KA1985PTC007292,WHITEFIELD CHEMTECH PRIVATE LIMITED,Whitefield Chemtech Private Limited
428,U24230MH1946PLC005121,PHARMED LIMITED,Pharmed Limited
429,U24230MH1987PTC045310,SPA HOLDINGS PRIVATE LIMITED,Spa Holdings Private Limited
430,U24230MH2000PTC125061,SIRO CLINPHARM PRIVATE LIMITED,Siro Clinpharm Private Limited
431,U24230MH2004PTC145390,SYNERGIA LIFE SCIENCES PRIVATE LIMITED,Synergia Life Sciences Private Limited
432,U24230MH2004PTC149202,K PATEL PHYTO EXTRACTIONS PRIVATE LIMITED,K Patel Phyto Extractions Private Limited
433,U24231MH1974PTC017243,AQUAPHARM CHEMICALS PRIVATE LIMITED,Aquapharm Chemicals Private Limited
434,U24232PN2003PTC017981,SOVEREIGN PHARMA PRIVATE LIMITED,Sovereign Pharma Private Limited
435,U24233DL2007PTC165308,DELHI AVIATION SERVICES PRIVATE LIMITED,Delhi Aviation Services Private Limited
436,U24239DL1989PTC034593,BURMANS FINVEST PRIVATE LIMITED,Burmans Finvest Private Limited
437,U24239DL2006PTC144368,OTSUKA CHEMICAL (INDIA) PRIVATE LIMITED,Otsuka Chemical (India) Private Limited
438,U24239GA2001PTC003048,NOBEL HYGIENE PRIVATE LIMITED,Nobel Hygiene Private Limited
439,U24239MH1953PTC029952,BAJAJ SEVASHRAM PRIVATE LIMITED,Bajaj Sevashram Private Limited
440,U24239MH1958PLC011204,MERIND LIMITED,Merind Limited
441,U24239MH1972PLC015744,UNIQUE PHARMACEUTICAL LABORATORIES LIMITED,Unique Pharmaceutical Laboratories Limited
442,U24239MH1977PLC020005,IFIUNIK PHARMACEUTICALS LIMITED,Ifiunik Pharmaceuticals Limited
443,U24239MH1982PTC026546,K PATEL DYE-CHEM INDUSTRIES PRIVATE LIMITED,K Patel Dye-Chem Industries Private Limited
444,U24239MH1985PTC037597,INVENTIA HEALTHCARE PRIVATE LIMITED,Inventia Healthcare Private Limited
445,U24239TG2005FTC046253,NEKTAR THERAPEUTICS (INDIA) PRIVATE LIMITED,Nektar Therapeutics (India) Private Limited
446,U24297MH1991PTC248032,LUBRIZOL ADVANCED MATERIALS INDIA PRIVATE LIMITED,Lubrizol Advanced Materials India Private Limited
447,U24299GJ1987PLC009942,RUBAMIN LIMITED,Rubamin Limited
448,U24299GJ1990PTC013217,HI-SHINE INKS PRIVATE LIMITED,Hi-Shine Inks Private Limited
449,U24300MH1986PLC039469,LEKAR PHARMA LIMITED,Lekar Pharma Limited
450,U24311MH1996PLC099800,LUCID COLLOIDS LIMITED,Lucid Colloids Limited
451,U25100MH1981PLC023895,PODDAR TYRES LIMITED,Poddar Tyres Limited
452,U25111KA1981PLC004112,MYSORE POLYMERS AND RUBBER PRODUCTS LIMITED,Mysore Polymers And Rubber Products Limited
453,U25111KA1998PTC024273,TG KIRLOSKAR AUTOMOTIVE PRIVATE LIMITED,Toyoda Gosei South India Private Limited
454,U25199PY1999PLC001488,UCAL POLYMER INDUSTRIES LIMITED,Ucal Polymer Industries Limited
455,U25199TN1990PTC019280,COASTAL RUBBER EQUIPMENT PRIVATE LIMITED,Coastal Rubber Equipment Private Limited
456,U25200TN2008PLC068513,HARITA FEHRER LIMITED,Harita Fehrer Limited
457,U25202AS2004PTC007382,ABDOS LAMITUBES PRIVATE LIMITED,Abdos Lamitubes Private Limited
458,U25209MH1986PLC041294,POLYNOVA INDUSTRIES LIMITED,Polynova Industries Limited
459,U25209MH1991PLC060602,KRYFS POWER COMPONENTS LIMITED,Kryfs Power Components Limited
460,U25209MH1994PLC083816,CREATIVE PROPACK LIMITED,Creative Propack Limited
461,U25209RJ2005PTC020449,HARMONY PLASTICS PRIVATE LIMITED,Harmony Plastics Private Limited
462,U25209TN2000PTC096087,TOSHIBA MACHINE (CHENNAI) PRIVATE LIMITED,Toshiba Machine (Chennai) Private Limited
463,U25220MH1964PTC012911,AIROPLAST PRIVATE LIMITED,Airoplast Private Limited
464,U26900MH1937PLC002651,DGP SECURITIES LIMITED,Dgp Securities Limited
465,U26922DL1996PLC075205,FORTUNE STONES LIMITED,Fortune Stones Limited
466,U26933GJ2011PTC067661,SMALL JOHNSON FLOOR TILES PRIVATE LIMITED,Small Johnson Floor Tiles Private Limited
467,U26939KL1963PLC002039,EICL LIMITED,Eicl Limited
468,U26942GA1992PTC001281,ALCON CEMENT COMPANY PRIVATE LIMITED,Alcon Cement Company Private Limited
469,U26957MH2006PLC160839,JSW CEMENT LIMITED,Jsw Cement Limited
470,U27100MH2004PTC147918,MAHALAXMI TMT PRIVATE LIMITED,Mahalaxmi Tmt Private Limited
471,U27100MH2005PLC154167,SHARDASHREE ISPAT LIMITED,Shardashree Ispat Limited
472,U27101KA1978PLC003360,RAMGAD MINERALS AND MINING LIMITED,Ramgad Minerals And Mining Limited
473,U27101RJ1982PLC002442,FIMAKEM INDIA LIMITED,Fimakem India Limited
474,U27104HR1996PTC033093,SUNBEAM AUTO PRIVATE LIMITED,Sunbeam Auto Private Limited
475,U27104WB1999PLC096987,NEZONE STRIPS LIMITED,Nezone Strips Limited
476,U27106AP1990PLC018706,UMSL LIMITED,Umsl Limited
477,U27106WB1996PLC076992,ADHUNIK CORPORATION LIMITED,Adhunik Corporation Limited
478,U27107RJ1970PTC001305,MAN STRUCTURALS PRIVATE LIMITED,Man Structurals Private Limited
479,U27109DL1970GOI117585,ENGINEERING PROJECTS (INDIA) LIMITED,Engineering Projects (India) Limited
480,U27109DL1982PLC084678,JBM INDUSTRIES LIMITED,Jbm Industries Limited
481,U27109MH2006PTC161325,ROTHE ERDE INDIA PRIVATE LIMITED,Rothe Erde India Private Limited
482,U27109PB1993PLC014037,AARTI INTERNATIONAL LIMITED,Aarti International Limited
483,U27109TZ1991PLC003510,ADWAITH LAKSHMI INDUSTRIES LIMITED,Adwaith Lakshmi Industries Limited
484,U27109TZ2008FTC017737,RENOLD CHAIN INDIA PRIVATE LIMITED,Renold Chain India Private Limited
485,U27109WB1995PLC071548,SHYAM FERRO ALLOYS LTD.,Shyam Ferro Alloys Ltd.
486,U27300DL1995PLC073456,SONA BLW PRECISION FORGINGS LIMITED,Sona Blw Precision Forgings Limited
487,U27300HR1991PTC031378,A G INDUSTRIES PVT LTD,A G Industries Pvt Ltd
488,U27320GJ2004PLC044926,TAMBOLI CASTINGS LIMITED,Tamboli Castings Limited
489,U28111RJ2008PTC026385,TOYODA GOSEI MINDA INDIA PRIVATE LIMITED,Toyoda Gosei Minda India Private Limited
490,U28129MH1993PLC071999,ZODIAC FINSEC AND HOLDINGS LIMITED,Zodiac Finsec And Holdings Limited
491,U28910GJ2003PTC041991,ROLEX RINGS PRIVATE LIMITED,Rolex Rings Private Limited
492,U28910MH1981PLC024161,MINEX METALLURGICAL COMPANY LIMITED,Minex Metallurgical Company Limited
493,U28920TN1993PTC025794,SUNDARAM DYNACAST PRIVATE LIMITED,Sundaram Dynacast Private Limited
494,U28931WB1990PLC049621,PATTON INTERNATIONAL LTD,Patton International Ltd
495,U28932PN1996PTC016924,SECO TOOLS INDIA PRIVATE LIMITED,Seco Tools India Private Limited
496,U28992MH2006PLC159687,ORIENTAL CONTAINERS LIMITED,Oriental Containers Limited
497,U28999GJ1995FTC025601,KLOECKNER DESMA MACHINERY PRIVATE LIMITED,Kloeckner Desma Machinery Private Limited
498,U28999GJ1996PTC029188,TRANSPEK-SILOX INDUSTRY PRIVATE LIMITED,Transpek-Silox Industry Private Limited
499,U28999PN1988PTC049549,DHARIWAL INDUSTRIES LIMITED,Dhariwal Industries Private Limited
500,U28999TN2001PLC047056,XOMOX SANMAR LIMITED,Xomox Sanmar Limited
501,U29111PN1958PTC011125,J N MARSHALL PRIVATE LIMITED,J N Marshall Private Limited
502,U29120PN1990PTC056417,CRANE PROCESS FLOW TECHNOLOGIES (INDIA) PRIVATE LIMITED,Crane Process Flow Technologies (India) Private Limited
503,U29120PN2004PTC019442,BURCKHARDT COMPRESSION (INDIA) PRIVATE LIMITED,Burckhardt Compression (India) Private Limited
504,U29120TZ1992PTC003779,FLOW LINK SYSTEMS PRIVATE LIMITED,Flow Link Systems Private Limited
505,U29120TZ1996PTC006902,C R I PUMPS PRIVATE LIMITED,C R I Pumps Private Limited
506,U29120TZ2005PTC012020,NAARGO INDUSTRIES PRIVATE LIMITED,Naargo Industries Private Limited
507,U29120TZ2008PLC014639,ELGI SAUER COMPRESSORS LIMITED,Elgi Sauer Compressors Limited
508,U29120WB1981PLC098963,NEZONE TUBES LIMITED,Nezone Tubes Limited
509,U29130MH1988PTC046951,MARATHWADA AUTO COMPO PRIVATE LIMITED,Marathwada Auto Compo Private Limited
510,U29130TN2007PTC064307,NSK INDIA SALES COMPANY PRIVATE LIMITED,Nsk India Sales Company Private Limited
511,U29141TN1984FTC010913,KONE ELEVATOR INDIA PRIVATE LIMITED,Kone Elevator India Private Limited
512,U29150WB1995PTC072501,TRACTORS INDIA PRIVATE LIMITED,Tractors India Private Limited
513,U29191PN1995PTC095733,KIRLOSKAR CHILLERS PRIVATE LIMITED,Kirloskar Chillers Private Limited
514,U29192MH1984PLC034861,TEMA INDIA LIMITED,Tema India Limited
515,U29197MH1973PLC016973,HIND FILTERS LIMITED,Hind Filters Limited
516,U29197MH1987PTC042672,FLEETGUARD FILTERS PRIVATE LIMITED,Fleetguard Filters Private Limited
517,U29199GJ1995NPL027917,NARODA ENVIRO PROJECTS LIMITED,Naroda Enviro Projects Limited
518,U29199GJ1997FTC032397,KHS MACHINERY PRIVATE LIMITED,Khs Machinery Private Limited
519,U29199GJ2000PTC038784,SEE LINKAGES PRIVATE LIMITED,See Linkages Private Limited
520,U29199MH1949PTC007210,S.B. RESHELLERS PRIVATE LIMITED,S.B. Reshellers Private Limited
521,U29199MH1994PTC079939,KOCH CHEMICAL TECHNOLOGY GROUP INDIA PRIVATE LIMITED,Koch Chemical Technology Group India Private Limited
522,U29199TN2001PLC047307,SANMAR CONSOLIDATIONS LIMITED,Sanmar Consolidations Limited
523,U29199TZ1999PLC008751,SAKTHI AUTO COMPONENT LIMITED,Sakthi Auto Component Limited
524,U29200MH1964PTC013059,BEELINE IMPEX PRIVATE LIMITED,Beeline Impex Private Limited
525,U29214DL2005PTC132107,GRIPWEL FASTENERS PRIVATE LIMITED,Gripwel Fasteners Private Limited
526,U29220KA1974PTC044323,INGERSOLL - RAND TECHNOLOGIES AND SERVICES PRIVATE LIMITED,Ingersoll - Rand Technologies And Services Private Limited
527,U29230MH1993PTC072018,KUNKEL WAGNER (INDIA) PVT LTD,Kunkel Wagner (India) Pvt Ltd
528,U29244TN2005PTC058357,KOMATSU INDIA PRIVATE LIMITED,Komatsu India Private Limited
529,U29246MH2001PLC133375,RESIN DISTRIBUTORS LIMITED,Resin Distributors Limited
530,U29253HR2010FTC048762,TOYOTA MATERIAL HANDLING INDIA PRIVATE LIMITED,Toyota Material Handling India Private Limited
531,U29253MH2013PTC242042,SAURER TEXTILE SOLUTIONS PRIVATE LIMITED,Saurer Textile Solutions Private Limited
532,U29253TZ1981PLC001104,ELGI ULTRA INDUSTRIES LIMITED,Elgi Ultra Industries Limited
533,U29259GJ1956PLC001509,EMTICI ENGINEERING LIMITED,Emtici Engineering Limited
534,U29259GJ1962PTC001177,PEASS INDUSTRIAL ENGINEERS PRIVATE LIMITED,Peass Industrial Engineers Private Limited
535,U29260GJ1996PTC054866,KUSTERS CALICO MACHINERY PRIVATE LIMITED,Kusters Calico Machinery Private Limited
536,U29262TZ1988PLC002169,PRATHISHTA WEAVING AND KNITTING COMPANY LIMITED,Prathishta Weaving And Knitting Company Limited
537,U29262WB1986PTC040209,PARCON (INDIA) PVT LTD,Parcon (India) Pvt Ltd
538,U29299GJ1992PLC018283,IDMC LIMITED,Idmc Limited
539,U29299KL1995PLC009664,CII GUARDIAN INTERNATIONAL LIMITED,Cii Guardian International Limited
540,U29299MH1964PLC013087,C.T.R. MANUFACTURING INDUSTRIES LIMITED,C.T.R. Manufacturing Industries Limited
541,U29299PN1949PLC006866,VANAZ ENGINEERS LIMITED,Vanaz Engineers Limited
542,U29299PN1960PTC011751,SANDVIK ASIA PRIVATE LIMITED,Sandvik Asia Private Limited
543,U29299PN1985PTC038445,FORBES MARSHALL ARCA PRIVATE LIMITED,Forbes Marshall Arca Private Limited
544,U29299PN1999PTC013389,SIARA ENGINEERING PRIVATE LIMITED,Siara Engineering Private Limited
545,U29299PN2005PTC021027,EMITEC EMISSION CONTROL TECHNOLOGIES INDIA PRIVATE LIMITED,Emitec Emission Control Technologies India Private Limited
546,U29299RJ1971PLC001379,WOLKEM INDIA LIMITED,Wolkem India Limited
547,U29300TN2012PTC087354,MITSUBISHI ELEVATOR INDIA PRIVATE LIMITED,Mitsubishi Elevator India Private Limited
548,U29309TN1997PTC038508,VALEO FRICTION MATERIALS INDIA PRIVATE LIMITED,Valeo Friction Materials India Private Limited
549,U30007KA1998PTC024374,S.R. NOVA PRIVATE LIMITED,Nova Techset Private Limited
550,U30007TN1999PTC041798,PRODAPT SOLUTIONS PRIVATE LIMITED,Prodapt Solutions Private Limited
551,U31100MH1982PTC028406,RISHABH INSTRUMENTS PVT LTD,Rishabh Instruments Pvt Ltd
552,U31101MH1994PLC243148,ROSA POWER SUPPLY COMPANY LIMITED,Rosa Power Supply Company Limited
553,U31102WB1987PTC041799,IAC ELECTRICALS PVT LIMITED,Iac Electricals Pvt Ltd
