,SNo.,company,amount
38,39,Tex Corp Limited,"2,300,000.00"
39,40,Sunbeam Auto Private Limited,"2,186,393.00"
40,41,Nikon India Private Limited,"2,157,520.00"
41,42,Zs Associates India Private Limited,"2,130,301.00"
42,43,Mahle Filter Systems (India) Private Limited,"2,100,000.00"
43,44,Osc Services Private Limited,"2,057,314.00"
44,45,Indiabulls Housing Finance Limited,"2,000,000.00"
45,46,Ramprastha Promoters And Developers Priv Ate Limited,"1,986,923.32"
46,47,Orris Infrastructure Private Limited,"1,943,590.00"
47,48,Lumax Dk Auto Industries Limited,"1,900,000.00"
48,49,Enrich Agro Food Products Private Ltd,"1,900,000.00"
49,50,Anand Cy Myutec Automotive Private Limited,"1,860,000.00"
50,51,Omax Autos Limited,"1,859,000.00"
51,52,Federal-Mogul Tpr (India) Limited,"1,705,000.00"
52,53,Asian Hotels (North) Limited,"1,600,000.00"
53,54,Otsuka Chemical (India) Private Limited,"1,600,000.00"
54,55,Minda Investments Limited,"1,525,000.00"
55,56,R1 Rcm Global Private Limited,"1,492,450.00"
56,57,Macquarie Finance (India) Private Limited,"1,422,123.00"
57,58,Marks And Spencer (India) Private Limited,"1,386,158.00"
58,59,Open Solutions Software Services Private Limited,"1,358,550.00"
59,60,Geo Connect Limited,"1,342,000.00"
60,61,Acquire Services Private Limited,"1,100,000.00"
61,62,Pioneer Urban Land & Infrastructure Limited,"1,098,929.00"
62,63,Eastman Auto & Power Limited,"1,088,064.00"
63,64,Vipul Limited,"1,030,926.00"
64,65,Motorola Solutions India Private Limited,"1,000,000.00"
65,66,Gharda Chemicals Limited,"1,000,000.00"
66,67,Marketopper Securities Private Limited,"1,000,000.00"
67,68,Ozone Overseas Private Limited,"1,000,000.00"
68,69,Daiichi Sankyo India Pharma Private Limited,"990,000.00"
69,70,Cargill Global Trading India Private Limited,"975,000.00"
70,71,Lanco Power Limited,"967,000.00"
71,72,Hdfc Standard Life Insurance Company Limited,"922,500.00"
72,73,Canara Hsbc Oriental Bank Of Commerce Life Insurance Company Limited,"900,000.00"
73,74,Icra Limited,"874,000.00"
74,75,Kadimi Tool Manufacturing Company Private Limited,"848,000.00"
75,76,Napino Auto And Electronics Limited,"721,000.00"
76,77,Gawar Construction Limited.,"700,000.00"
77,78,Ntt Data Global Delivery Services Private Limited,"670,000.00"
78,79,Honda Trading Corporation India Private Limited,"617,169.00"
79,80,Ford Motor Private Limited,"615,795.00"
80,81,Milliman India Private Limited,"614,000.00"
81,82,Technico Industries Limited,"585,000.00"
82,83,Toyota Material Handling India Private Limited,"569,360.00"
83,84,Matrix Clothing Private Limited,"540,000.00"
84,85,Heidrick And Struggles (India) Private Limited,"522,163.00"
85,86,Prometric Testing Private Limited Tfr. From Delhi To Haryana,"521,731.00"
86,87,Genesis Burson -Marsteller Public Relations Private Limited,"516,173.00"
87,88,G4S Corporate Services (India) Private Limited,"511,500.00"
88,89,Pnb Metlife India Insurance Company Limited,"500,000.00"
89,90,Anand Automotive Private Limited,"500,000.00"
90,91,Container Corporation Of India Limited,"500,000.00"
91,92,Pnb Housing Finance Limited,"458,000.00"
92,93,Cvent India Private Limited,"450,000.00"
93,94,R S Technologies Private Limited,"432,812.00"
94,95,Kinetic Advertising India Private Limited,"426,204.00"
95,96,Mps Limited,"408,000.00"
96,97,Panchsheel Investment Company (A Pvt.Co.With Unlimited Liability),"400,004.00"
97,98,Utstarcom India Telecom Private Limited,"400,000.00"
98,99,Dhanuka Agritech Limited,"400,000.00"
99,100,Ptc India Limited,"400,000.00"
100,101,Darcl Logistics Limited,"351,000.00"
101,102,Mehru Electrical And Mechanical Engineers Private Limited,"350,000.00"
102,103,Kartikay Coal Washeries Private Limited,"329,410.00"
103,104,Fil India Business And Research Services Private Limited,"300,000.00"
104,105,Magneti Marelli Powertrain India Private  Limited,"272,000.00"
105,106,North End Foods Marketing Private Limited,"260,000.00"
106,107,Gabriel India Limited,"250,000.00"
107,108,Guavus Network Systems Private Limited,"237,500.00"
108,109,Power Grid Corporation Of India Limited,"236,000.00"
109,110,Lanco Hydro Power Limited,"228,137.00"
110,111,Cargill India Private Limited,"220,566.00"
111,112,Gain Theory Consulting Private Limited,"201,278.00"
112,113,Asti Electronics India Private Limited,"200,000.00"
113,114,Mediaedge Cia India Private Limited,"176,057.00"
114,115,Jet Age Securities Pvt Ltd,"160,000.00"
115,116,Cargill Business Services India Private Limited,"150,000.00"
116,117,Hachette Book Publishing India Private Limited,"140,000.00"
117,118,Eygbs (India) Private Limited,"125,000.00"
118,119,Madhur Housing And Development Company(A Pvt Co.With Unlimited Liabili,"100,000.00"
119,120,Holtec Consulting Pvt. Ltd.,"100,000.00"
120,121,Parbati Koldam Transmission Company Limited,"79,908.00"
121,122,Grey Worldwide (India) Private Limited,"69,869.00"
122,123,Team Computers Private Limited,"65,000.00"
123,124,Orient Refractories Limited,"51,000.00"
124,125,Hsil Limited,"51,000.00"
125,126,Can Fin Homes Limited,"46,000.00"
126,127,Ferolite Jointings Limited.,"40,000.00"
127,128,Talbros Automotive Components Limited,"11,000.00"
128,129,Kpmg Global Services Private Limited,87.69
129,130,Kpmg Resource Centre Private Limited,64.18
130,131,Ansal Buildwell Limited,33.20
131,132,A G Industries Pvt Ltd,12.00
132,133,Security Printing And Minting Corporation Of India Limited,0.00
133,134,Svg Media Private Limited,0.00
134,135,Asian Colour Coated Ispat Limited,0.00
135,136,Sylvanus Properties Limited,0.00
136,137,Mark Exhaust Systems Limited,0.00
137,138,Ardom Telecom Private Limited,0.00
138,139,Nhk Spring India Limited,0.00
139,140,Sarla Holdings Private Limited,0.00
140,141,Sotc Travel Services Private Limited,0.00
141,142,Apex Agri-Commodities India Private Limited,0.00
142,143,Crm Services India Private Limited,0.00
143,144,Sbi Macquarie Infrastructure Management Private Limited,0.00
144,145,Paras Buildtech India Private Limited,0.00
145,146,Ask Automotive Private Limited,0.00
146,147,Evolution Realty Private Limited,0.00
147,148,Shivam Autotech Limited,0.00
148,149,Numero Uno Clothing Limited,0.00
149,150,Richa Fashion Private Limited,0.00
