,SNo.,company,amount
47,48,Quantum Knits Private Limited,"700,000.00"
48,49,Jayem Automotives Private Limited,"700,000.00"
49,50,Daisy Merchandisers Private Limited,"700,000.00"
50,51,Roots Industries India Limited,"700,000.00"
51,52,Motilal Oswal Securities Limited,"600,000.00"
52,53,Inlott E Gaming Services Private Limited,"600,000.00"
53,54,Rsm Autokast Limited,"500,000.00"
54,55,Ttk Healthcare Limited,"500,000.00"
55,56,Hi-Tech Systems & Services Ltd.,"500,000.00"
56,57,Shanthi Gears Limited,"500,000.00"
57,58,Flow Link Systems Private Limited,"500,000.00"
58,59,Bridge & Roof Co (India) Ltd,"500,000.00"
59,60,Parry Agro Industries Limited,"500,000.00"
60,61,T Stanes And Company Limited,"500,000.00"
61,62,My Healthskape Medicals Private Limited,"500,000.00"
62,63,Magna Electro Castings Limited,"400,000.00"
63,64,Bimetal Bearings Limited,"400,000.00"
64,65,Kotak Mahindra Bank Limited,"400,000.00"
65,66,Craftsman Automation Private Limited,"400,000.00"
66,67,Deffree Engineering Private Limited,"300,000.00"
67,68,Kob Medical Textiles Private Limited,"300,000.00"
68,69,Messer Cutting Systems India Private Limited,"300,000.00"
69,70,Super Sales India Limited,"300,000.00"
70,71,Encee Aromatics Private Limited,"300,000.00"
71,72,Sundaram Finance Limited,"300,000.00"
72,73,Ambika Cotton Mills Limited,"300,000.00"
73,74,Coimbatore Hitech Infrastructure Private Limited,"200,000.00"
74,75,Hirotec India Private Limited,"200,000.00"
75,76,Shoft Shipyard Private Limited,"200,000.00"
76,77,National Insurance Co Ltd,"200,000.00"
77,78,Sipra Engineers Private Limited,"200,000.00"
78,79,Habasit Iakoka Private Limited,"200,000.00"
79,80,Ampo Valves India Private Limited,"200,000.00"
80,81,Kikani Exports Private Limited,"200,000.00"
81,82,Igopl Offshore Private Limited,"200,000.00"
82,83,Shanthi Feeds Private Limited,"200,000.00"
83,84,G Corp Homes Private Limited,"100,000.00"
84,85,Dhanuka Agritech Limited,"100,000.00"
85,86,Emerald Jewel Industry India Limited,"100,000.00"
86,87,Indsil Hydro Power And Manganese Limited,"100,000.00"
87,88,Prima Products Private Limited,"100,000.00"
88,89,Knight Riders Sports Private Limited,"100,000.00"
89,90,Stock Holding Corporation Of India Limited,"100,000.00"
90,91,Abi-Showatech (India) Limited,"100,000.00"
91,92,Lakshmi Electrical Drives Limited,"100,000.00"
92,93,M K Agrotech Private Limited,"100,000.00"
93,94,Music Broadcast Limited,"100,000.00"
94,95,G V G Paper Mills Private Limited,"100,000.00"
95,96,Clover Energy Private Limited,"100,000.00"
96,97,Roca Bathroom Products Private Limited,"100,000.00"
97,98,Watertec (India) Private Limited,0.00
98,99,Salona Cotspin Limited,0.00
99,100,Ramco Industries Limited,0.00
100,101,Ujaas Energy Limited,0.00
101,102,Amrit Feeds Ltd,0.00
102,103,K.T.V. Health Food Private Limited,0.00
103,104,Sree Narasimha Textiles Private Limited,0.00
104,105,Peps Industries Private Limited,0.00
105,106,Space Textiles Private Limited,0.00
106,107,Coimbatore Polytex Private Limited,0.00
107,108,Roots Auto Products Private Limited,0.00
108,109,Leap Green Energy Private Limited,0.00
109,110,Sri Kannapiran Mills Limited,0.00
110,111,Sri Ranganathar Valves Private Limited,0.00
111,112,Thyrocare Technologies Limited,0.00
