,SNo.,company,amount
133,134,Birdie Investments (Madras) Private Limited,"2,000,000.00"
134,135,Dell International Services India Private Limited,"2,000,000.00"
135,136,Ion Exchange (India) Limited,"2,000,000.00"
136,137,J. Ray Mcdermott Engineering Services Private Limited,"2,000,000.00"
137,138,Latent View Analytics Private Limited,"2,000,000.00"
138,139,Momentive Performance Materials (India) Private Limited,"1,900,000.00"
139,140,Shriram Life Insurance Company Limited,"1,900,000.00"
140,141,Lucas Tvs Limited,"1,900,000.00"
141,142,Grt Hotels And Resorts Private Limited,"1,900,000.00"
142,143,Ecl Finance Limited,"1,900,000.00"
143,144,Athenahealth Technology Private Limited,"1,800,000.00"
144,145,Abco Advisory Services India Private Limited,"1,800,000.00"
145,146,Ansys Software Private Limited,"1,800,000.00"
146,147,Beroe Consulting India Private Limited,"1,800,000.00"
147,148,Techindia Infoway Private Limited,"1,800,000.00"
148,149,Sundaram Dynacast Private Limited,"1,800,000.00"
149,150,Kurlon Enterprise Limited,"1,700,000.00"
150,151,Godrej Consumer Products Limited,"1,700,000.00"
151,152,Kalyan Jewellers India Limited,"1,700,000.00"
152,153,Tvs Upasana Limited,"1,700,000.00"
153,154,Express Infrastructure Private Limited,"1,700,000.00"
154,155,Dewan Housing Finance Corporation Limited,"1,700,000.00"
155,156,Ava Cholayil Health Care Private Limited,"1,700,000.00"
156,157,Idea Cellular Limited,"1,600,000.00"
157,158,Capital First Limited,"1,600,000.00"
158,159,Keyaram Developers & Hotels Private Limited,"1,600,000.00"
159,160,Thejo Engineering Limited,"1,500,000.00"
160,161,Kasturi & Sons Limited,"1,500,000.00"
161,162,Prodapt Solutions Private Limited,"1,500,000.00"
162,163,Anugraha Valve Castings Limited,"1,500,000.00"
163,164,Tamilnadu Police Housing Corpn. Ltd.,"1,500,000.00"
164,165,Sterling Software Private Limited,"1,500,000.00"
165,166,S.G.P.Exim Private Limited,"1,500,000.00"
166,167,Til Healthcare Private Limited,"1,500,000.00"
167,168,Ford Motor Private Limited,"1,500,000.00"
168,169,Orient Blackswan Private Limited,"1,500,000.00"
169,170,Pernod Ricard India Private Limited,"1,500,000.00"
170,171,Medi Assist Insurance Tpa Private Limited,"1,500,000.00"
171,172,Housing And Urban Development Corporation Limited,"1,500,000.00"
172,173,Radisys India Private Limited,"1,500,000.00"
173,174,Bnp Paribas Global Securities Operations  Private Limited,"1,400,000.00"
174,175,Legris India Private Limited,"1,400,000.00"
175,176,Ces Limited.,"1,400,000.00"
176,177,Tvs Dynamic Global Freight Services Limited,"1,400,000.00"
177,178,Mmc Infotech Services Private Limited,"1,400,000.00"
178,179,Hp India Sales Private Limited,"1,400,000.00"
179,180,Sap Labs India Private Limited,"1,300,000.00"
180,181,Fdc Limited,"1,300,000.00"
181,182,Bhartiya International Limited,"1,200,000.00"
182,183,Man Structurals Private Limited,"1,200,000.00"
183,184,Tata Global Beverages Limited,"1,200,000.00"
184,185,Amrutanjan Health Care Limited,"1,200,000.00"
185,186,Proconnect Supply Chain Solutions Limited,"1,200,000.00"
186,187,Access Healthcare Services Private Limited,"1,200,000.00"
187,188,Equitas Holdings Limited,"1,200,000.00"
188,189,Kailash Shipping Services Private Limited,"1,100,000.00"
189,190,Simpson And Company Limited,"1,100,000.00"
190,191,Mahindra Rural Housing Finance Limited,"1,100,000.00"
191,192,Hella India Automotive Private Limited,"1,100,000.00"
192,193,Prince Gold And Diamonds India Private Limited,"1,100,000.00"
193,194,Pipe Hangers & Supports Private Limited,"1,100,000.00"
194,195,Godrej Agrovet Limited,"1,100,000.00"
195,196,Financial Software And Systems Private Limited,"1,100,000.00"
196,197,Spark Capital Advisors (India) Private Limited,"1,100,000.00"
197,198,Nouveau Medicament Private Limited,"1,100,000.00"
198,199,Sakthi Auto Component Limited,"1,100,000.00"
199,200,Zen Linen International Private Limited,"1,100,000.00"
200,201,Informatica Business Solutions Private Limited,"1,100,000.00"
201,202,Srm Hotels Private Limited,"1,000,000.00"
202,203,Idfc Asset Management Company Limited,"1,000,000.00"
203,204,Mercedes-Benz India Private Limited,"1,000,000.00"
204,205,Eagle Press Private Limited,"1,000,000.00"
205,206,Citec Engineering India Private Limited,"1,000,000.00"
206,207,Sundaram Industries Private Limited,"1,000,000.00"
207,208,Encube Ethicals Private Limited,"1,000,000.00"
208,209,Chettinad Earth Movers Private Limited,"1,000,000.00"
209,210,Ganga Medical Centre And Hospitals Private Limited,"1,000,000.00"
210,211,Rane Holdings Limited,"1,000,000.00"
211,212,Ad2Pro Media Solutions Private Limited,"1,000,000.00"
212,213,Rashtriya Chemicals And Fertilizers Limited,"1,000,000.00"
213,214,Akzo Nobel India Limited,"1,000,000.00"
214,215,Technova Imaging Systems Private Limited,"1,000,000.00"
215,216,Asia (Chennai) Engineering Company Private Limited,"1,000,000.00"
216,217,Ambika Cotton Mills Limited,"1,000,000.00"
217,218,Acv Products Private Limited,"1,000,000.00"
218,219,Apax Partners India Advisers Private Limited,"1,000,000.00"
219,220,Faurecia Emissions Control Technologies India Private Limited,"1,000,000.00"
220,221,Spinco Biotech Private Limited,"1,000,000.00"
221,222,Shoppers Stop Limited,"1,000,000.00"
222,223,Shriram Credit Company Limited,"900,000.00"
223,224,Tamilnadu Urban Infrastructure Financial Services Limited,"900,000.00"
224,225,Parveen Travels Private Limited,"900,000.00"
225,226,Savera Industries Limited,"900,000.00"
226,227,Overseas Polymers Private Limited,"900,000.00"
227,228,G V G Paper Mills Private Limited,"800,000.00"
228,229,Srikalahasthi Pipes Limited,"800,000.00"
229,230,Pershing India Operational Services Private Limited,"800,000.00"
230,231,Hanil Tube India Private Limted,"800,000.00"
231,232,Ars Energy Private Limited,"800,000.00"
232,233,Christies India Private Limited,"800,000.00"
233,234,Unifi Capital Private Limited,"800,000.00"
234,235,Dun & Bradstreet Technologies & Data Services Private Limited,"800,000.00"
235,236,Ifci Limited,"800,000.00"
236,237,Svitzer Hazira Private Limited,"800,000.00"
237,238,Results Marine Private Limited,"800,000.00"
238,239,Parry Agro Industries Limited,"800,000.00"
239,240,Nocil Limited,"800,000.00"
240,241,Client Network Services India Private Limited,"800,000.00"
241,242,Century Flour Mills Limited,"800,000.00"
242,243,Chettinad Coal Washeries Private Limited,"800,000.00"
243,244,R.K.Swamy Bbdo Private Limited,"800,000.00"
244,245,Tpsc (India) Private Limited,"800,000.00"
245,246,Skilrock Technologies Private Limited,"800,000.00"
246,247,Durr India Private Limited,"700,000.00"
247,248,Mecaplast India Private Limited,"700,000.00"
248,249,Lakeshore Hospital And Research Centre Limited,"700,000.00"
249,250,Ensure Support Services (India) Limited,"700,000.00"
250,251,Herrenknecht India Private Limited,"700,000.00"
251,252,The Catholic Syrian Bank Ltd,"700,000.00"
252,253,Nucleus Software Exports Limited,"700,000.00"
253,254,Extreme Networks India Private Limited,"700,000.00"
254,255,Dtdc Express Limited,"700,000.00"
255,256,Canara Hsbc Oriental Bank Of Commerce Life Insurance Company Limited,"700,000.00"
256,257,The Associated Chambers Of Commerce And Industry Of India,"700,000.00"
257,258,Roots Industries India Limited,"700,000.00"
258,259,India Shoes Exports Private Limited,"600,000.00"
259,260,Khazana Jewellery Private Limited,"600,000.00"
260,261,Synechron Technologies Private Limited,"600,000.00"
261,262,Fundermax India Private Limited,"600,000.00"
262,263,Hil Limited,"600,000.00"
263,264,National Polyplast (India) Limited,"600,000.00"
264,265,Flyjac Logistics Private Limited,"600,000.00"
265,266,Glenworth Estate Limited,"600,000.00"
266,267,Ecgc Limited,"600,000.00"
267,268,Ntt Data Global Delivery Services Private Limited,"600,000.00"
268,269,Cool Cosmetics Private Limited,"600,000.00"
269,270,International Seaport Dredging Private Limited,"600,000.00"
270,271,Newsmen Associates Ltd,"600,000.00"
271,272,Interglobe Technology Quotient Private Limited,"600,000.00"
272,273,E-City Real Estates Private Limited,"500,000.00"
273,274,Coastal Rubber Equipment Private Limited,"500,000.00"
274,275,Flextronics Technologies (India) Private  Limited,"500,000.00"
275,276,Bobcards Limited,"500,000.00"
276,277,Pon Pure Chemical India Private Limited,"500,000.00"
277,278,Brakes India Private Limited,"500,000.00"
278,279,Komatsu India Private Limited,"500,000.00"
279,280,Linde India Limited,"500,000.00"
280,281,Hitachi Metals (India) Private Limited 100% For. Sub.Co,"500,000.00"
281,282,Foods And Inns Limited,"500,000.00"
282,283,Palepu Pharma Private Limited,"500,000.00"
283,284,Vihaan Direct Selling (India) Private Limited,"500,000.00"
284,285,Yesha Electricals Private Limited,"500,000.00"
285,286,Sanco Trans Limited,"500,000.00"
286,287,Meenakshi Narayanan Investments Private Limited,"500,000.00"
287,288,Khivraj Automobiles And Infrastructure Private Limited,"500,000.00"
288,289,Alcon Laboratories (India) Private Limited,"500,000.00"
289,290,Iic Technologies Limited,"500,000.00"
290,291,Jcee Manufacturing And Services Private Limited,"500,000.00"
291,292,Manali Petrochemicals Limited,"500,000.00"
292,293,Carl Bechem Lubricants (India) Private Limited,"500,000.00"
293,294,Dow Chemical International Private Limited,"500,000.00"
294,295,Wonderla Holidays Limited,"500,000.00"
295,296,Superfil Products Private Limited,"500,000.00"
296,297,Delphi Automotive Systems Private Limited,"500,000.00"
297,298,Kpit Technologies Limited,"500,000.00"
298,299,Miot Hospitals Private Limited,"500,000.00"
299,300,National Fertilizers Limited,"400,000.00"
300,301,Easyaccess Financial Services Limited,"400,000.00"
301,302,Visionary Rcm Infotech (India) Private Limited,"400,000.00"
302,303,Accudyne Industries India Private Limited,"400,000.00"
303,304,Sutherland Healthcare Solutions Private Limited,"400,000.00"
304,305,Saravana Selvarathnam Retail Private Limited,"400,000.00"
305,306,Temasek Holdings Advisors India Private Limited,"400,000.00"
306,307,Hitachi Solutions India Private Limited,"400,000.00"
307,308,Idfc Alternatives Limited,"400,000.00"
308,309,Lakshmi Electrical Control Systems Limited,"400,000.00"
309,310,Matrix Business Services India Private Limited,"400,000.00"
310,311,K G Denim Limited,"400,000.00"
311,312,Pegasystems Worldwide India Private Limited,"400,000.00"
312,313,Titanium Equipment & Anode Manufacturing Company Limited,"400,000.00"
313,314,Medihauxe International Private Limited,"400,000.00"
314,315,The Karur Vysya Bank Limited,"400,000.00"
315,316,Yang Ming Line (India) Private Limited,"400,000.00"
316,317,Malladi Drugs And Pharmaceuticals Limited,"400,000.00"
317,318,Caplin Point Laboratories Limited,"400,000.00"
318,319,Health & Glow Retailing Private Limited,"400,000.00"
319,320,Interglobe Air Transport Limited,"400,000.00"
320,321,Aptus Value Housing Finance India Limited,"400,000.00"
321,322,Henkel Adhesives Technologies India Private Limited,"400,000.00"
322,323,Sbicap Trustee Company Limited,"300,000.00"
323,324,Schenker India Private Limited,"300,000.00"
324,325,Idfc Securities Limited,"300,000.00"
325,326,Container Corporation Of India Limited,"300,000.00"
326,327,C&S; Electric Limited,"300,000.00"
327,328,Fil India Business And Research Services Private Limited,"300,000.00"
328,329,Adwaith Lakshmi Industries Limited,"300,000.00"
329,330,Ph4 Food & Beverages Private Limited,"300,000.00"
330,331,Barbeque-Nation Hospitality Limited,"300,000.00"
331,332,Hapag-Lloyd Global Services Private Limited,"300,000.00"
332,333,Vaishnavi Infrastructure Private Limited,"300,000.00"
333,334,Microsoft Global Services Center (India)  Private Limited,"300,000.00"
334,335,Lakshmi Ring Travellers (Coimbatore) Limited,"300,000.00"
335,336,Sathiapal Engineers (India) Limited,"300,000.00"
336,337,Broadridge Financial Solutions (India) Private Limited,"300,000.00"
337,338,Roca Bathroom Products Private Limited,"300,000.00"
338,339,Shriram Housing Finance Limited,"300,000.00"
339,340,Lubrizol Advanced Materials India Private Limited,"300,000.00"
340,341,Global Analytics India Private Limited,"300,000.00"
341,342,Vfs Global Services Private Limited,"300,000.00"
342,343,Repco Micro Finance Limited,"300,000.00"
343,344,Prakash Gold Palace Private Limited,"300,000.00"
344,345,Cii Guardian International Limited,"300,000.00"
345,346,Shoft Shipyard Private Limited,"300,000.00"
346,347,Ness Technologies (India) Private Limited,"200,000.00"
347,348,Mundhra Agencies Private Limited,"200,000.00"
348,349,Microworld Software Services Private Limited,"200,000.00"
349,350,Fusion Micro Finance Private Limited,"200,000.00"
350,351,Bi Worldwide India Private Limited,"200,000.00"
351,352,Aarvee Associates Architects Engineers And Consultants Private Limited,"200,000.00"
352,353,Wendt India Limited,"200,000.00"
353,354,K Steamship Agencies Private Limited,"200,000.00"
354,355,My Healthskape Medicals Private Limited,"200,000.00"
355,356,National Insurance Co Ltd,"200,000.00"
356,357,Utility Powertech Limited,"200,000.00"
357,358,South East Constructions Company Private  Limited,"200,000.00"
358,359,Wipro Enterprises Private Limited,"200,000.00"
359,360,Fluor Daniel India Private Limited,"200,000.00"
360,361,Mitsui O S K Lines (India) Private Limited,"200,000.00"
361,362,Jones Lang Lasalle Property Consultants (India) Private Limited,"200,000.00"
362,363,G Corp Homes Private Limited,"200,000.00"
363,364,Indian Syntans Investments Private Limited,"200,000.00"
364,365,Eastern Condiments Private Limited,"200,000.00"
365,366,Signet Chemical Corporation Private Limited,"200,000.00"
366,367,Maersk Line India Private Limited,"200,000.00"
367,368,Oren Hydrocarbons Private Limited,"200,000.00"
368,369,Brickwork India Private Limited,"200,000.00"
369,370,Take Solutions Limited,"200,000.00"
370,371,Webex Communications (India) Private Limited,"200,000.00"
371,372,Max Life Insurance Company Limited,"200,000.00"
372,373,Replicon Software (India) Private Limited,"200,000.00"
373,374,Majesco Limited,"200,000.00"
374,375,Vijay Tanks And Vessels Private Limited,"200,000.00"
375,376,Emerald Jewel Industry India Limited,"200,000.00"
376,377,Ramco Industries Limited,"100,000.00"
377,378,Surin Automotive Private Limited,"100,000.00"
378,379,Henkel Anand India Private Limited,"100,000.00"
379,380,Penguin Apparels Private Limited,"100,000.00"
380,381,Cisco Development India Private Limited,"100,000.00"
381,382,Roots Auto Products Private Limited,"100,000.00"
382,383,Express Newspapers Private Limited,"100,000.00"
383,384,Talbros Automotive Components Limited,"100,000.00"
384,385,Farida Classic Shoes Private Limited,"100,000.00"
385,386,Adient India Private Limited,"100,000.00"
386,387,P. Mangatram Jewellers Private Limited,"100,000.00"
387,388,The Peerless General Finance & Investment Co Ltd,"100,000.00"
388,389,Hirotec India Private Limited,"100,000.00"
389,390,Spa Securities Limited,"100,000.00"
390,391,Avr Storage Tank Terminals Private Limited,"100,000.00"
391,392,K.P.R. Mill Limited,"100,000.00"
392,393,Diya Systems (Mangalore) Private Limited,"100,000.00"
393,394,Anthelio Business Technologies Private Limited,"100,000.00"
394,395,T P Roy Chowdhury & Co Private Limited,"100,000.00"
395,396,Hi Tech Arai Private Limited,"100,000.00"
396,397,Coimbatore Hitech Infrastructure Private Limited,"100,000.00"
397,398,Equiniti India Private Limited,"100,000.00"
398,399,Balmer Lawrie And Company Limited,"100,000.00"
399,400,Future Gaming And Hotel Services Private  Limited,"100,000.00"
400,401,Bscpl Infrastructure Limited,"100,000.00"
401,402,Eagle Software India Private Limited,"100,000.00"
402,403,Rmsi Private Limited,"100,000.00"
403,404,Toyota Material Handling India Private Limited,"100,000.00"
404,405,Amazon Development Centre (India) Private Limited,"100,000.00"
405,406,Global Edge Software Limited,"100,000.00"
406,407,Premier Spg And Wvg Mills Private Limited,"100,000.00"
407,408,Spincotech Private Limited,"100,000.00"
408,409,Swift Freight (India) Private Limited,"100,000.00"
409,410,Deffree Engineering Private Limited,"100,000.00"
410,411,G.D.Birla Medical Research And Education Foundation,"100,000.00"
411,412,Hemadri Cements Ltd,"100,000.00"
412,413,Carzonrent (India) Private Limited,"100,000.00"
413,414,Curatio Health Care (I) Private Limited,"100,000.00"
414,415,Brightstar Infrastructure Private Limited,"100,000.00"
415,416,Watson Pharma Private Limited,"100,000.00"
416,417,Oerlikon Friction Systems (India) Limited,"100,000.00"
417,418,Geltec Private Limited,"100,000.00"
418,419,Mitsubishi Hitachi Power Systems India Private Limited,"100,000.00"
419,420,Shell India Markets Private Limited,0.00
420,421,Chennai Metro Rail Limited,0.00
421,422,Sl Lumax Limited,0.00
422,423,Paul Merchants Limited,0.00
423,424,Ness Software Services Private Limited,0.00
424,425,Toyota Logistics Kishor India Private Limited,0.00
425,426,Statestreet Hcl Services (India) Private  Limited,0.00
426,427,Mainetti (India) Private Limited,0.00
427,428,Sac Engine Components Private Limited,0.00
428,429,Integra Software Services Private Limited,0.00
429,430,K.T.V. Health Food Private Limited,0.00
430,431,Miramed Ajuba Solutions Private Limited,0.00
431,432,Kwality Milk Foods Limited,0.00
432,433,Solverminds Solutions And Technologies Private Limited,0.00
433,434,Nsk India Sales Company Private Limited,0.00
434,435,Infocepts Technologies Private Limited,0.00
435,436,Neeyamo Enterprise Solutions Private Limited,0.00
436,437,Kone Elevator India Private Limited,0.00
437,438,Precia Molen India Private Limited,0.00
438,439,Mahalaxmi Infracontract Private Limited,0.00
439,440,Transunion Cibil Limited,0.00
440,441,Kayaar Exports Private Limited,0.00
441,442,Gujarat Agrochem Private Limited,0.00
442,443,Delex Cargo India Private Limited,0.00
443,444,Toshiba Jsw Power Systems Private Limited,0.00
444,445,Venus Home Appliances Private Limited,0.00
445,446,It Expressway Limited,0.00
446,447,Day `N' Day Services Private Limited,0.00
447,448,Wells Fargo India Solutions Private Limited,0.00
448,449,Tenneco Automotive India Private Limited,0.00
449,450,Tamilnadu State Marketing Corporation Limited,0.00
450,451,Blue Cross Laboratories Private Limited,0.00
451,452,The Waterbase Limited,0.00
452,453,Superhouse Limited,0.00
453,454,Trimble Information Technologies India Private Limited,0.00
454,455,Cadila Pharmaceuticals Limited,0.00
455,456,Stahl India Private Limited,0.00
456,457,Salona Cotspin Limited,0.00
457,458,Tamil Nadu Road Development Company Limited,0.00
458,459,Shiva Pharmachem Limited,0.00
459,460,Tamilnadu Power Finance And Infrastructure Development Corporation Limited,0.00
460,461,Hll Biotech Limited,0.00
461,462,Polaris Consulting & Services Limited,0.00
462,463,Galfar Engineering & Contracting (India) Private Limited,0.00
463,464,Visa Consolidated Support Services (India) Private Limited,0.00
464,465,Tata Consulting Engineers Limited,0.00
465,466,Intellect Design Arena Limited,0.00
466,467,Lancor Holdings Limited,0.00
467,468,R E-Rogers India Private Limited,0.00
468,469,Chettinad Builders Private Limited,0.00
469,470,Space Textiles Private Limited,0.00
470,471,Asian Fabricx Private Limited,0.00
471,472,Pnb Housing Finance Limited,0.00
472,473,Tag Corporation Private Limited,0.00
473,474,Aimil Limited,0.00
474,475,Raj Television Network Limited,0.00
475,476,Monotech Systems Limited,0.00
476,477,Doosan Bobcat India Private Limited,0.00
477,478,Shri Lakshmi Agro Foods Private Limited,0.00
478,479,Future Focus Infotech Private Limited,0.00
479,480,Mobis India Limited,0.00
480,481,Parveen Industries Pvt Ltd,0.00
481,482,Capricorn Food Products India Limited,0.00
482,483,Brembo Brake India Private Limited,0.00
483,484,Nathella Sampath Jewelry Private Limited,0.00
484,485,K H Leather Industries Private Limited,0.00
485,486,National Trust Housing Finance Limited,0.00
486,487,Centurions Housing & Constructions Private Limited,0.00
487,488,United Breweries Limited,0.00
488,489,Williams Lea India Private Limited,0.00
489,490,Heidelberg India Private Limited,0.00
490,491,Otto Clothing Private Limited,0.00
491,492,Societe Generale Global Solution Centre Private Limited,0.00
