,SNo.,company,amount
120,121,Carzonrent (India) Private Limited,"400,000.00"
121,122,Roca Bathroom Products Private Limited,"400,000.00"
122,123,Talbros Engineering Limited,"400,000.00"
123,124,Asian Hotels (West) Limited,"400,000.00"
124,125,Munjal Showa Limited,"400,000.00"
125,126,Busch Vacuum India Private Limited,"398,720.00"
126,127,Yang Ming Line (India) Private Limited,"385,000.00"
127,128,Ronak Optik India Private Limited,"350,000.00"
128,129,Anmol Finpro Private Limited,"311,000.00"
129,130,Ramco Steels Private Limited,"300,000.00"
130,131,Refex Energy Limited,"300,000.00"
131,132,Gul Properties Private Limited,"300,000.00"
132,133,Federal-Mogul Tpr (India) Limited,"300,000.00"
133,134,Moneywise Financial Services Private Limited,"300,000.00"
134,135,Nimbus Harbor Facilities Management Private Limited,"300,000.00"
135,136,Vossloh Beekay Castings Limited,"300,000.00"
136,137,Trim India Private Limited,"270,000.00"
137,138,Janalakshmi Financial Services Limited,"248,480.00"
138,139,Integral Biosciences Private Limited,"220,000.00"
139,140,Sunbeam Auto Private Limited,"200,000.00"
140,141,Selan Exploration Technology Limited,"200,000.00"
141,142,Herrenknecht India Private Limited,"200,000.00"
142,143,Aica Laminates India Private Limited,"200,000.00"
143,144,Srei Equipment Finance Limited,"200,000.00"
144,145,Raghu Trading And Investment Company Private Limited,"200,000.00"
145,146,Jay Chemical Industries Limited,"200,000.00"
146,147,Dhanuka Agritech Limited,"200,000.00"
147,148,Indian Railway Catering And Tourism Corporation Limited,"200,000.00"
148,149,J L Morison (India) Limited,"200,000.00"
149,150,Mundhra Agencies Private Limited,"200,000.00"
150,151,Snl Financial (India) Private Limited,"190,354.00"
151,152,Gain Theory Consulting Private Limited,"189,628.00"
152,153,Mediaedge Cia India Private Limited,"168,920.00"
153,154,Crosseas Capital Services Private Limited,"144,000.00"
154,155,Deki Electronics Limited,"100,000.00"
155,156,Rds Project Limited,"100,000.00"
156,157,Methodex Systems Private Limited,"100,000.00"
157,158,Rosenberger Electronic Company (India)Private Limited,"100,000.00"
158,159,Tractors India Private Limited,"100,000.00"
159,160,Parveen Industries Pvt Ltd,"100,000.00"
160,161,Egis India Consulting Engineers Private Limited,"100,000.00"
161,162,K Steamship Agencies Private Limited,"100,000.00"
162,163,Kay Jay Forgings Private Limited,"100,000.00"
163,164,Universal Medicare Private Limited,"100,000.00"
164,165,Dynamic Drilling & Services Private Limited,"100,000.00"
165,166,A.B. Grain Spirits Private Limited,"100,000.00"
166,167,Grey Worldwide (India) Private Limited,"58,378.00"
167,168,Coral Drugs Private Limited,"52,500.00"
168,169,Northern Power Distribution Company Of Telangana Limited,"50,000.00"
169,170,R S Technologies Private Limited,"48,500.00"
170,171,Sun-N-Sand Hotels Private Limited,"30,000.00"
171,172,Hitachi Data Systems India Private Limited,"13,750.00"
172,173,Anurag Electronics (Gujarat) Pvt Ltd,"10,000.00"
173,174,Chintels Exports Private Limited,"1,500.00"
174,175,Skm Steels Limited,0.00
175,176,Naini Tissues Limited,0.00
176,177,Vlcc Health Care Limited,0.00
177,178,Bharat Petroleum Corporation Limited,0.00
178,179,Oren Hydrocarbons Private Limited,0.00
179,180,Genus Power Infrastructures Limited,0.00
180,181,Auto Ignition Limited,0.00
181,182,Amar Ujala Publications Limited,0.00
182,183,Ircon International Limited,0.00
183,184,T & T Motors Private Limited,0.00
184,185,J.M. Hosiery & Co Limited,0.00
185,186,Soho Square Advertising & Marketing Communications Private Limited,0.00
186,187,Associated Container Terminals Limited,0.00
187,188,Fresenius Medical Care India Private Limited,0.00
188,189,Amd Industries Limited,0.00
189,190,Wave One Private Limited,0.00
190,191,Nvp Venture Capital India Private Limited,0.00
191,192,Hitachi India Private Limited,0.00
192,193,Sunworld Developers Private Limited,0.00
193,194,Rhine Power Private Limited,0.00
194,195,Athena Infraprojects Private Limited,0.00
