,SNo.,company,amount
38,39,Pitti Laminations Limited,"2,939,000.00"
39,40,Iquest Enterprises Private Limited,"2,500,000.00"
40,41,Veljan Denison Limited,"2,331,000.00"
41,42,Beardsell Limited,"2,200,000.00"
42,43,Pennar Industries Limited,"2,125,000.00"
43,44,Wonderla Holidays Limited,"1,935,876.00"
44,45,Vimta Labs Limited,"1,896,478.00"
45,46,Genpact India Private Limited,"1,800,000.00"
46,47,Mytrah Energy (India) Private Limited,"1,700,000.00"
47,48,Centum Electronics Limited,"1,600,000.00"
48,49,Rashtriya Ispat Nigam Ltd,"1,600,000.00"
49,50,Kapil Chits (Hyderabad) Private Limited,"1,600,000.00"
50,51,Syngene International Limited,"1,560,000.00"
51,52,Endemol India Private Limited,"1,500,000.00"
52,53,Open Text Technologies India Private Limited,"1,379,391.00"
53,54,Hsbc Electronic Data Processing India Private Limited,"1,321,732.00"
54,55,Sanzyme Private Limited,"1,250,000.00"
55,56,Harsco India Services Private Limited,"1,210,000.00"
56,57,Deloitte Support Services India Private Limited,"1,197,448.00"
57,58,Covalent Laboratories Private Limited,"1,170,000.00"
58,59,Ansys Software Private Limited,"1,105,750.00"
59,60,Hil Limited,"1,105,000.00"
60,61,Sanghi Jewellers Private Limited,"1,050,000.00"
61,62,Keolis Hyderabad Mass Rapid Transit System Private Limited,"1,046,173.00"
62,63,Deccan Cements Ltd,"1,000,000.00"
63,64,Madhya Pradesh Rajya Van Vikas Nigam Limited,"1,000,000.00"
64,65,Saptagir Camphor Limited,"1,000,000.00"
65,66,Menzies Aviation Bobba (Bangalore) Private Limited,"1,000,000.00"
66,67,E I Dupont India Private Limited,"972,615.00"
67,68,Colruyt It Consultancy India Private Limited,"972,500.00"
68,69,Kellton Tech Solutions Limited,"960,000.00"
69,70,Synthokem Labs Private Limited,"880,000.00"
70,71,Rockwell Collins (India) Enterprises Private Limited,"800,000.00"
71,72,Delhi Msw Solutions Limited,"800,000.00"
72,73,Tata Advanced Systems Limited,"721,000.00"
73,74,Sri Krishna Pharmaceuticals Limited,"656,000.00"
74,75,Nxp India Private Limited,"650,000.00"
75,76,Ncc Limited,"640,000.00"
76,77,Dharti Dredging And Infrastructure Limited,"600,000.00"
77,78,Mold-Tek Technologies Limited,"549,944.67"
78,79,Srinivasa Hatcheries Limited,"500,000.00"
79,80,Vibrant Greentech India Private Limited,"500,000.00"
80,81,Koya And Company Construction Limited,"500,000.00"
81,82,J.C. Brothers Retail Private Limited,"500,000.00"
82,83,Cirex Pharmaceuticals Limited,"393,790.00"
83,84,Aizant Drug Research Solutions Private Limited,"356,000.00"
84,85,Fernandez Hospital Private Limited,"350,000.00"
85,86,Intense Technologies Limited,"339,648.00"
86,87,Deevya Shakti Paper Mills Private Limited,"315,000.00"
87,88,Quislex Legal Services Private Limited,"301,526.00"
88,89,Hexagon Capability Center India Private Limited,"281,200.00"
89,90,Arunachala Logistics Private Limited,"265,000.00"
90,91,Pegasystems Worldwide India Private Limited,"214,300.00"
91,92,International Paper (India) Private Limited,"200,000.00"
92,93,Avantel Limited,"200,000.00"
93,94,Sai Life Sciences Limited,"200,000.00"
94,95,Gvpr Engineers Limited,"200,000.00"
95,96,Sai Deepa Rock Drills Private Limited,"200,000.00"
96,97,Mahidhara Chemicals Private Limited,"150,000.00"
97,98,Lubrizol Advanced Materials India Private Limited,"150,000.00"
98,99,Cotiviti India Private Limited,"130,000.00"
99,100,Laqshya Hyderabad Airport Media Private Limited,"125,000.00"
100,101,Hmshost Services India Private Limited,"120,000.00"
101,102,Exel Rubber Limited,"100,000.00"
102,103,Emmennar Pharma Private Limited,"100,000.00"
103,104,Kakatiya Cement Sugar And Industries Limited,"100,000.00"
104,105,Pelicans Automotive & Promotional Products Private Limited,"100,000.00"
105,106,Roca Bathroom Products Private Limited,"95,000.00"
106,107,Prabhat Agri Biotech Limited,"88,000.00"
107,108,India Motor Parts & Accessories Limited,"15,000.00"
108,109,Anukar Projects Private Limited,0.00
109,110,L V S Power Private Limited,0.00
110,111,Chennai Msw Private Limited,0.00
111,112,Dq Entertainment (International) Limited,0.00
112,113,Unimed Health Care Private Limited,0.00
113,114,Hyderabad Chemical Products Private Limited,0.00
114,115,Asian Institute Of Nephrology And Urology Private Limited,0.00
115,116,Lohiya Edible Oils Private Limited,0.00
116,117,Prasad Media Corporation Private Limited,0.00
117,118,Virchow Petrochemical Private Limited,0.00
118,119,Sealwel Corporation Private Limited,0.00
119,120,Hyderabad Chemical Private Limited,0.00
120,121,Apr Constructions Limited,0.00
121,122,Nektar Therapeutics (India) Private Limited,0.00
122,123,D.S.R. Infrastructure Private Limited,0.00
123,124,Ace Tyres Limited,0.00
124,125,3F Oil Palm Agrotech Private Limited,0.00
125,126,Shrinath Rotopack Private Limited,0.00
126,127,Msn Laboratories Private Limited,0.00
127,128,Vilas Polymer Limited,0.00
128,129,Msn Pharmachem Private Limited,0.00
129,130,Vasundhara Diamond Roof Private Limited,0.00
130,131,Msn Life Sciences Private Limited,0.00
131,132,Src Company Infra Private Limited,0.00
132,133,Ncc Urban Infrastructure Limited,0.00
133,134,Jade Blue Lifestyle India Limited,0.00
134,135,Vijaya Diagnostic Centre Private Limited,0.00
135,136,Vensar Constructions Company Limited,0.00
136,137,Amr India Limited,0.00
137,138,Megha Engineering & Infrastructures Limited,0.00
138,139,Intercontinental Infrastructure Limited,0.00
139,140,Heera Retail (Hyderabad) Private Limited,0.00
140,141,Mokama - Munger Highway Limited,0.00
141,142,Greenpark Hotels And Resorts Limited,0.00
142,143,Link Well Telesystems Pvt Ltd,0.00
143,144,Ratnadeep Super Market Private Limited,0.00
144,145,Wells Fargo India Solutions Private Limited,0.00
145,146,Ivy Comptech Private Limited,0.00
146,147,Chandana Brothers Textiles And Jewellers  Private Limited,0.00
147,148,Bigc Mobiles Private Limited,0.00
