,SNo.,company,amount
192,193,Sunidhi Securities & Finance Limited,"1,000,000.00"
193,194,Saama Technologies (India) Private Limited,"1,000,000.00"
194,195,Kumar Properties And Real Estate Private  Limited,"1,000,000.00"
195,196,Indo Global Infrastructure And Utilitiy Services Private Limited,"1,000,000.00"
196,197,Thakur Savadekar And Company Private Limited,"1,000,000.00"
197,198,L G Electronics India Private Limited,"1,000,000.00"
198,199,Industrial And Prudential Investment Company Limited,"1,000,000.00"
199,200,Motilal Oswal Securities Limited,"1,000,000.00"
200,201,Cable & Wireless Networks India Private Limited,"983,700.00"
201,202,Mitcon Consultancy & Engineering Services Limited,"982,200.00"
202,203,Dtdc Express Limited,"895,000.00"
203,204,Raj Process Equipments And Systems Private Limited,"805,700.00"
204,205,T And T Infra Private Limited,"800,000.00"
205,206,Srei Equipment Finance Limited,"800,000.00"
206,207,Anusaya Auto Press Parts Private Limited,"744,248.00"
207,208,Suttatti Enterprises Private Limited,"741,655.00"
208,209,Trp Sealing Systems (India) Private Limited,"734,250.00"
209,210,Saint-Gobain Sekurit India Limited,"733,000.00"
210,211,Hp India Sales Private Limited,"730,000.00"
211,212,Parag Milk Foods Limited,"720,000.00"
212,213,Tata Ficosa Automotive Systems Private Limited,"710,000.00"
213,214,Dmi Finance Private Limited,"700,000.00"
214,215,Technova Imaging Systems Private Limited,"700,000.00"
215,216,Nrb Bearings Limited (Full Fledged Public Co),"700,000.00"
216,217,Henkel Adhesives Technologies India Private Limited,"660,000.00"
217,218,B4S Solutions Private Limited,"650,000.00"
218,219,Greenspan Agri-Tech Private Limited,"630,250.00"
219,220,Indiana Gratings Private Limited,"618,000.00"
220,221,Fette Compacting Machinery India Private Limited,"608,000.00"
221,222,Acg Pampac Machines Private Limited,"605,371.00"
222,223,Futura Bioplants Private Limited,"600,000.00"
223,224,Japfa Comfeed India Private Limited,"600,000.00"
224,225,Kf Bioplants Private Limited,"600,000.00"
225,226,Mahle Behr India Private Limited,"600,000.00"
226,227,Shashbindu Constructions Private Limited,"600,000.00"
227,228,Nichrome India Limited,"571,370.00"
228,229,Akzo Nobel India Limited,"570,000.00"
229,230,Posco- India Pune Processing Center Private Limited,"552,157.00"
230,231,Poona Shims Pvt Ltd,"550,000.00"
231,232,Dbxento Systems Private Limited,"544,874.00"
232,233,Ador Welding Limited,"543,000.00"
233,234,Infrastructure Leasing And Financial Services Limited,"537,737.00"
234,235,Agility Logistics Private Limited,"535,000.00"
235,236,Sai Service Private Limited,"525,000.00"
236,237,Mecc Alte India Private Limited,"515,000.00"
237,238,Cotiviti India Private Limited,"510,732.00"
238,239,Orbit Electricals Private Limited,"510,000.00"
239,240,Chowgule Industries Private Limited,"505,000.00"
240,241,Kalyani Forge Limited,"500,001.00"
241,242,Pall India Private Limited,"500,000.00"
242,243,Tvs Infrastructure Private Limited,"500,000.00"
243,244,Adar Poonawalla Finvest Pvt Ltd,"500,000.00"
244,245,Monga Strayfield Private Limited,"500,000.00"
245,246,Shubh Realty (South) Limited,"500,000.00"
246,247,Arvindbhai Bechardas Jewellers Private Limited,"500,000.00"
247,248,Eminence Equipments Private Limited,"500,000.00"
248,249,Igopl Offshore Private Limited,"500,000.00"
249,250,Ksb Tech Private Limited,"500,000.00"
250,251,Seco Tools India Private Limited,"484,885.00"
251,252,Baker Gauges India Private Limited,"468,800.00"
252,253,Suroj Buildcon Private Limited,"451,000.00"
253,254,Wilo Mather And Platt Pumps Private Limited,"450,000.00"
254,255,Mdindia Health Insurance Tpa Private Limited,"437,418.00"
255,256,Worldwide Oilfield Machine Pvt Ltd,"400,000.00"
256,257,Trw Sun Steering Wheels Private Limited,"400,000.00"
257,258,Fedex Trade Networks Transport & Brokerage Private Limited,"400,000.00"
258,259,John Deere India Private Limited,"400,000.00"
259,260,Mahalakshmi Infraprojects Limited,"400,000.00"
260,261,Tata Toyo Radiator Limited,"400,000.00"
261,262,Rohan Builders And Developers Private Limited,"400,000.00"
262,263,Ecl Finance Limited,"394,190.00"
263,264,Sahyadri Industries Limited.,"393,000.00"
264,265,K Steamship Agencies Private Limited,"372,678.00"
265,266,Vulkan Technologies Private Limited,"363,100.00"
266,267,Sg Analytics Private Limited,"362,311.00"
267,268,Sun-N-Sand Hotels Private Limited,"350,000.00"
268,269,Chloride Metals Limited,"319,400.00"
269,270,Designtech Systems Limited,"315,338.00"
270,271,Exfo Electro-Optical Engineering India Private Limited,"303,527.00"
271,272,Ador Powertron Limited,"300,000.00"
272,273,The Oriental Insurance Company Limited,"300,000.00"
273,274,Better Value Holdings Private Limited,"300,000.00"
274,275,A P Refinery Private Limited,"300,000.00"
275,276,Cross Country Infotech Private Limited,"300,000.00"
276,277,Ansys Software Private Limited,"291,100.00"
277,278,Jardine Lloyd Thompson India Private Limited,"288,000.00"
278,279,Western Metal Industries Private Limited,"283,812.00"
279,280,Fleetguard Filters Private Limited,"280,000.00"
280,281,Duro Shox Pvt Ltd,"274,750.00"
281,282,City Corporation Limited,"243,000.00"
282,283,Enpro Industries Private Limited,"242,000.00"
283,284,Servion T Global Solutions Limited,"233,000.00"
284,285,Faurecia Interior Systems India Private Limited,"230,210.00"
285,286,Adient India Private Limited,"210,000.00"
286,287,Hirschvogel Components India Privatelimited,"200,000.00"
287,288,Vibgyor Investors & Developers Pvt Ltd,"200,000.00"
288,289,Kryfs Power Components Limited,"200,000.00"
289,290,Benzo Chem Industries Pvt Ltd,"200,000.00"
290,291,Ajwani Infrastructure Private Limited,"200,000.00"
291,292,Runner Marketing Private Limited,"200,000.00"
292,293,Praj Hipurity Systems Limited,"200,000.00"
293,294,Spica Elastic Private Limited,"180,000.00"
294,295,Stock Holding Corporation Of India Limited,"150,000.00"
295,296,Toyota Material Handling India Private Limited,"143,490.00"
296,297,Compucom-Csi Systems India Private Limited,"140,000.00"
297,298,Vaishno Devi Dairy Products Limited,"128,700.00"
298,299,Star Engineers (India) Private Limited,"125,000.00"
299,300,Hymech Engineers Pvt Ltd,"112,500.00"
300,301,Discovery Wealth Management Services Private Limited,"100,000.00"
301,302,B.V. Bio-Corp Private Limited,"100,000.00"
302,303,Clean Science And Technology Private Limited,"100,000.00"
303,304,Sai Service Agency (Bombay) Private Limited,"100,000.00"
304,305,Valorganics Pvt Ltd,"100,000.00"
305,306,Prorigo Software Private Limited,"80,000.00"
306,307,Fis Solutions Software (India) Private Limited,"71,850.00"
307,308,Hella India Automotive Private Limited,"67,058.00"
308,309,Tolani Education Foundation,"57,737.00"
309,310,Yoshika Engineering Private Limited,"55,000.00"
310,311,Nseit Limited,"52,383.72"
311,312,India Index Services And Products Limited,"52,355.55"
312,313,Sap Labs India Private Limited,"50,000.00"
313,314,Renfro India Private Limited,"50,000.00"
314,315,Dotex International Limited,"43,633.74"
315,316,Kaeser Compressors India Private Limited,"40,000.00"
316,317,Nse Strategic Investment Corporation Limited,"35,710.10"
317,318,Minda Vast Access Systems Private Limited,"35,000.00"
318,319,Rotex Manufacturers And Engineers Private Limited,"25,000.00"
319,320,Blue Dart Express Limited,"25,000.00"
320,321,United Shippers Limited,"25,000.00"
321,322,Wallace Flour Mills Company Private Limited,"20,000.00"
322,323,Tata Consulting Engineers Limited,"17,000.00"
323,324,Allscripts (India) Private Limited,"15,000.00"
324,325,Zs Associates India Private Limited,"10,000.00"
325,326,Minda Corporation Limited,"9,000.00"
326,327,Aci Worldwide Consulting (India) Private Limited,"6,271.00"
327,328,Tata Value Homes Limited,"2,000.00"
328,329,Kalyani Steels Ltd,21.96
329,330,Viraj Projects (India) Private Limited,0.00
330,331,Kelvion India Private Limited,0.00
331,332,Hyundai Construction Equipment India Private Limited,0.00
332,333,E-Procurement Technologies Limited,0.00
333,334,Tasty Bite Eatables Ltd,0.00
334,335,Homeward Residential Corporation India Private Limited,0.00
335,336,Metalyst Forgings Limited,0.00
336,337,Rehau Polymers Private Limited,0.00
337,338,Hertz Chemicals Private Limited,0.00
338,339,Brembo Brake India Private Limited,0.00
339,340,Husco Hydraulics Private Limited,0.00
340,341,Marveledge Realtors Private Limited,0.00
341,342,Shraddha Energy And Infraprojects Private Limited,0.00
342,343,Plastiblends India Limited,0.00
343,344,Baramati Cattlefeeds Pvt Ltd,0.00
344,345,Infobeans Technologies Limited,0.00
345,346,Tirunelveli Wind Farms Limited,0.00
346,347,Sable Waghire And Co Private Limited,0.00
347,348,National Insurance Co Ltd,0.00
348,349,Iced Desserts And Food Parlours (India) P.Ltd.,0.00
349,350,Parakh Agro Industries Ltd,0.00
350,351,Man Trucks India Private Limited,0.00
351,352,Kbs Jewels Private Limited,0.00
352,353,Electro Pneumatics And Hydraulics (India) Pvt Ltd,0.00
353,354,Jade Blue Lifestyle India Limited,0.00
354,355,Rolta India Limited,0.00
355,356,Gennova Biopharmaceuticals Limited,0.00
