,CIN,name_x,name_y
1144,U45202MH1997PTC109832,SHASHBINDU CONSTRUCTIONS PRIVATE LIMITED,Shashbindu Constructions Private Limited
1145,U45203AP1986PLC006925,NAVAYUGA ENGINEERING COMPANY LIMITED,Navayuga Engineering Company Limited
1146,U45203AP1996PLC023529,KRISHNAPATNAM PORT COMPANY LIMITED,Krishnapatnam Port Company Limited
1147,U45203AP1998PLC029154,BSCPL INFRASTRUCTURE LIMITED,Bscpl Infrastructure Limited
1148,U45203DL1969PLC116581,USHA BRECO LIMITED,Usha Breco Limited
1149,U45203DL1976GOI008171,IRCON INTERNATIONAL LIMITED,Ircon International Limited
1150,U45203DL2006PTC149128,LLOYD HOUSING PRIVATE LIMITED,Lloyd Housing Private Limited
1151,U45203KA2001PLC028418,BANGALORE INTERNATIONAL AIRPORT LIMITED,Bangalore International Airport Limited
1152,U45203KA2005PTC036364,DHRUVDESH REALTY PRIVATE LIMITED,Dhruvdesh Realty Private Limited
1153,U45203MH1994PTC077075,MODERN ROAD MAKERS P LTD,Modern Road Makers P Ltd
1154,U45203MH2002SGC136979,MAHARASHTRA AIRPORT DEVELOPMENT COMPANY LIMITED,Maharashtra Airport Development Company Limited
1155,U45203MH2004PTC147791,GATEWAY TERMINALS INDIA PRIVATE LIMITED,Gateway Terminals India Private Limited
1156,U45203MH2008PLC183107,MAHINDRA BEBANCO DEVELOPERS LIMITED,Mahindra Bebanco Developers Limited
1157,U45203PN2000PLC015630,MAHALAKSHMI INFRAPROJECTS LIMITED,Mahalakshmi Infraprojects Limited
1158,U45203RJ1979SGC001853,RAJASTHAN STATE ROAD DEVELOPMENT AND CONSTRUCTION CORPORATION LIMITED,Rajasthan State Road Development And Construction Corporation Limited
1159,U45203TN1999PTC042525,KHIVRAJ AUTOMOBILES AND INFRASTRUCTURE PRIVATE LIMITED,Khivraj Automobiles And Infrastructure Private Limited
1160,U45203TN2003PLC050703,IT EXPRESSWAY LIMITED,It Expressway Limited
1161,U45203TN2005PTC058307,EXPRESS INFRASTRUCTURE PRIVATE LIMITED,Express Infrastructure Private Limited
1162,U45204GJ2010PLC059226,ADANI INFRA (INDIA) LIMITED,Adani Infra (India) Limited
1163,U45204MH1993PLC071289,ABIL INFRAPROJECTS LIMITED,Abil Infraprojects Limited
1164,U45207MH2007PLC173442,RUCHI REALTY HOLDINGS LIMITED,Rrhl Realty Limited
1165,U45208TN2013PTC090266,OLYMPIA TECH PARK (CHENNAI) PRIVATE LIMITED,Olympia Tech Park (Chennai) Private Limited
1166,U45209DL2008PLC175321,DALMIA CEMENT EAST LIMITED,Dalmia Cement East Limited
1167,U45209GJ2004PLC044779,DAHEJ SEZ LIMITED,Dahej Sez Limited
1168,U45209KL2007PLC020471,INKEL LIMITED,Inkel Limited
1169,U45209MH2012PTC236134,PROMONT HILLTOP PRIVATE LIMITED,Promont Hilltop Private Limited
1170,U45209TG2001PLC037861,GANGAVARAM PORT LIMITED,Gangavaram Port Limited
1171,U45209TG2012PLC080170,VENSA INFRASTRUCTURE LIMITED,Vensa Infrastructure Limited
1172,U45209TN1998PLC040572,TAMIL NADU ROAD DEVELOPMENT COMPANY LIMITED,Tamil Nadu Road Development Company Limited
1173,U45300DL2007PTC167437,GUL PROPERTIES PRIVATE LIMITED,Gul Properties Private Limited
1174,U45309KL1961SGC001937,KERALA STATE INDUSTRIAL DEVELOPMENT CORPN LTD,Kerala State Industrial Development Corpn Ltd
1175,U45400DL1990PLC042200,RAHEJA DEVELOPERS LIMITED,Raheja Developers Limited
1176,U45400DL2007PTC163788,SVG MEDIA PRIVATE LIMITED,Svg Media Private Limited
1177,U45400MH2007PTC176833,AGM INDIA ADVISORS PRIVATE LIMITED,Agm India Advisors Private Limited
1178,U45400MH2009PLC195605,TATA VALUE HOMES LIMITED,Tata Value Homes Limited
1179,U45400WB2001PTC093334,VEDANT GRIHA NIRMAN PRIVATE LIMITED,Vedant Griha Nirman Private Limited
1180,U50300MH1997PLC149349,TATA MOTORS INSURANCE BROKING AND ADVISORY SERVICE S LIMITED,Tata Motors Insurance Broking And Advisory Services Limited
1181,U50300TG1987PTC008010,JASPER INDUSTRIES PRIVATE LIMITED,Jasper Industries Private Limited
1182,U50300TN1956PLC000758,GEORGE OAKES LIMITED,George Oakes Limited
1183,U50401TN2007PTC064840,RENAULT NISSAN TECHNOLOGY & BUSINESS CENTRE INDIA PRIVATE LIMITED,Renault Nissan Technology & Business Centre India Private Limited
1184,U51100MH1996PLC100126,CAPRICON REALTY LIMITED,Capricon Realty Limited
1185,U51100MH1999PTC118805,PRISM ENTERPRISES PRIVATE LIMITED,Prism Enterprises Private Limited
1186,U51101DL1999PTC102039,OZONE OVERSEAS PRIVATE LIMITED,Ozone Overseas Private Limited
1187,U51101KA1972PLC002242,MARKETING CONSULTANTS AND AGENCIES LIMITED,Marketing Communication & Advertising Limited
1188,U51101RJ1948PLC000752,UNIVERSAL TRADING CO.LTD.,Universal Trading Co.Ltd.
1189,U51109DL1998PLC195010,FEDERAL - MOGUL IGNITION PRODUCTS INDIA LIMITED,Federal - Mogul Ignition Products India Limited
1190,U51109DL1999PTC099609,SARVASHAKTIMAN TRADERS PRIVATE LIMITED,Sarvashaktiman Traders Private Limited
1191,U51109GA1963PTC000010,CHOWGULE INDUSTRIES PRIVATE LIMITED,Chowgule Industries Private Limited
1192,U51109MH1924PLC001107,GANNON DUNKERLEY AND COMPANY LIMITED,Gannon Dunkerley And Company Limited
1193,U51109MH1946PTC005235,ENGINEERING AND AGENCIES PVT LTD,Engineering And Agencies Pvt Ltd
1194,U51109WB1913PLC002404,TURNER MORRISON LTD,Turner Morrison Ltd
1195,U51109WB1993PLC058238,GAGAN FERROTECH LIMITED,Gagan Ferrotech Limited
1196,U51109WB1995PTC072201,GANPATI INDUSTRIAL PVT LTD,Ganpati Industrial Pvt Ltd
1197,U51109WB1996PTC076537,PATTON DEVELOPERS PRIVATE LIMITED,Patton Developers Private Limited
1198,U51109WB1997PTC083994,BAJAJ POLYBLENDS PRIVATE LIMITED,Bajaj Polyblends Private Limited
1199,U51209MH1982PTC027109,YOGESH AGENCIES AND INVESTMENTS PRIVATE LIMITED,Yogesh Agencies And Investments Private Limited
1200,U51216KA1991PTC053425,GRAMEEN FINANCIAL SERVICES PRIVATE LIMITED,Grameen Koota Financial Services Private Limited
1201,U51216WB1992PLC054541,BENGAL TOOLS LIMITED,Btl Epc Limited
1202,U51219TG1987PTC007114,DIVI'S BIOTECH PRIVATE LIMITED,Divis Biotech Private Limited
1203,U51228OR2000SGC006372,ODISHA STATE BEVERAGES CORPORATION LIMITED,Odisha State Beverages Corporation Limited
1204,U51311UR1998PLC001289,GENUS INNOVATION LIMITED,Genus Innovation Limited
1205,U51392KA1982PTC005086,BILL FORGE PRIVATE LIMITED,Bill Forge Private Limited
1206,U51395MH2003PTC142173,MOBILE2WIN INDIA PRIVATE LIMITED,Mobile2Win India Private Limited
1207,U51395RJ1981GOI002249,RAJASTHAN ELECTRONICS AND INSTRUMENTS LTD,Rajasthan Electronics And Instruments Ltd
1208,U51396MH1935PTC002419,INDIAN NATIONAL PRESS (BOMBAY) PRIVATE LIMITED,Indian National Press (Bombay) Private Limited
1209,U51410AS2007SGC008410,DNP LIMITED,Dnp Limited
1210,U51420OR2007PTC009696,FERRO TECH INDIA PRIVATE LIMITED,Ferro Tech India Private Limited
1211,U51496MH1996PLC100815,VISWAAT CHEMICALS LIMITED,Viswaat Chemicals Limited
1212,U51500MH1996PLC099082,RUCHI GLOBAL LIMITED,Ruchi Global Limited
1213,U51503DL1986PTC023886,AMBIENCE PRIVATE LIMITED,Ambience Private Limited
1214,U51505DL2000PTC256047,EASTMAN AUTO & POWER LIMITED,Eastman Auto & Power Limited
1215,U51507MH1995PTC089489,DELTA LENS PRIVATE LIMITED,Delta Lens Private Limited
1216,U51900MH1990PTC056916,C M JAIN IMPEX AND INVESTMENTS PRIVATE LIMITED,C M Jain Impex And Investments Private Limited
1217,U51900MH1994PLC078303,STCI FINANCE LIMITED,Stci Finance Limited
1218,U51900MH1996PLC104746,BHISHMA REALTY LIMITED,Bhishma Realty Limited
1219,U51900MH1996PTC104216,AVEAN INTERNATIONAL PRIVATE LIMITED,Avean International Private Limited
1220,U51900TN2013PTC089319,JCEE MANUFACTURING AND SERVICES PRIVATE LIMITED,Jcee Manufacturing And Services Private Limited
1221,U51909DL1974PLC042836,RALSON (INDIA) LIMITED,Ralson (India) Limited
1222,U51909DL2002PTC118226,CARGILL GLOBAL TRADING INDIA PRIVATE LIMITED,Cargill Global Trading India Private Limited
1223,U51909GJ2002PTC041136,WELSPUN ENERGY PRIVATE LIMITED,Welspun Energy Private Limited
1224,U51909KA2005PTC036601,S.J.S. ENTERPRISES PRIVATE LIMITED,S.J.S. Enterprises Private Limited
1225,U51909KA2008PLC045558,SHELL MRPL AVIATION FUELS AND SERVICES LIMITED,Shell Mrpl Aviation Fuels And Services Limited
1226,U51909MH1990PLC240460,KANCOR INGREDIENTS LIMITED,Kancor Ingredients Limited
1227,U51909MH2005PTC151869,SPRINT ADVISORY SERVICES PRIVATE LIMITED,Sprint Advisory Services Private Limited
1228,U51909PB1995PTC016929,D D INTERNATIONAL PRIVATE LIMITED,D D International Private Limited
1229,U51909TN1998PLC041556,TYCO SANMAR LIMITED,Pentair Sanmar Limited
1230,U51909UP1985PLC056366,AMRIT BANASPATI COMPANY LIMITED,Amrit Banaspati Company Limited
1231,U51909WB1942PLC042140,CENTRAL INDIA GENERAL AGENTS LTD,Central India General Agents Ltd
1232,U51909WB1943PLC011283,KARAM CHAND THAPAR & BROS (COAL SALES ) LTD,Karam Chand Thapar & Bros (Coal Sales ) Ltd
1233,U51909WB1947PTC015276,J THOMAS & CO PVT LTD,J Thomas & Co Pvt Ltd
1234,U51909WB1988PTC045097,MAGUS MARKETING PVT LTD,Magus Marketing Pvt Ltd
1235,U51909WB1996PTC078352,MONEYWISE FINANCIAL SERVICES PRIVATE LIMITED,Moneywise Financial Services Private Limited
1236,U51909WB1996PTC080729,VINAYAK DEALER PVT LTD,Vinayak Dealer Pvt Ltd
1237,U52110DL1989PLC038613,DHARAMPAL SATYAPAL LIMITED,Dharampal Satyapal Limited
1238,U52212DL2000PLC107566,VLCC PERSONAL CARE LIMITED,Vlcc Personal Care Limited
1239,U52321TN1961PTC004586,KHIVRAJ MOTORS PRIVATE LIMITED,Khivraj Motors Private Limited
1240,U52390TG2010PLC068442,HYDERABAD DUTY FREE RETAIL LIMITED,Hyderabad Duty Free Retail Limited
1241,U52392TN2002PLC050014,CADENSWORTH (INDIA) LIMITED,Cadensworth (India) Limited
1242,U52393MH2007PTC169724,MAHENDRA BROTHERS EXPORTS PRIVATE LIMITED,Mahendra Brothers Exports Private Limited
1243,U52599MP2013PTC030247,PANASIA COMMODITY TRADING PRIVATE LIMITED,Panasia Commodity Trading Private Limited
1244,U52599TN1991PLC021857,LAKSHMI CARGO COMPANY LIMITED,Lakshmi Cargo Company Limited
1245,U52599TN1991PTC020361,FINANCIAL SOFTWARE AND SYSTEMS PRIVATE LIMITED,Financial Software And Systems Private Limited
1246,U52609GJ2007PLC051974,ARVIND BRANDS & RETAIL LIMITED,Arvind Brands & Retail Limited
1247,U55101DL2004PTC130073,AAPC INDIA HOTEL MANAGEMENT PRIVATE LIMITED,Aapc India Hotel Management Private Limited
1248,U55101HP1995PLC017440,MASHOBRA RESORT LIMITED,Mashobra Resort Limited
1249,U55101HR1995PLC052281,FORTUNE PARK HOTELS LIMITED,Fortune Park Hotels Limited
1250,U55101KA2006PLC073031,BARBEQUE-NATION HOSPITALITY LIMITED,Barbeque-Nation Hospitality Limited
1251,U55101MH1961PTC012052,SUN-N-SAND HOTELS PRIVATE LIMITED,Sun-N-Sand Hotels Private Limited
1252,U55101RJ1972PTC001445,RAMBAGH PALACE HOTEL PRIVATE LIMITED,Rambagh Palace Hotel Private Limited
1253,U55101TG1986PLC006972,GREENPARK HOTELS AND RESORTS LIMITED,Greenpark Hotels And Resorts Limited
1254,U55101TN1977PLC007261,SPENCER INTERNATIONAL HOTELS LIMITED,Spencer International Hotels Limited
1255,U55101TN1994PTC028286,SRM HOTELS PRIVATE LIMITED,Srm Hotels Private Limited
1256,U55101WB1946PTC014548,OBEROI HOTELS PVT.LIMITED,Oberoi Hotels Pvt.Ltd.
1257,U55101WB1988PLC095941,KHR HOSPITALITY INDIA LIMITED,Khr Hospitality India Limited
1258,U55109CH2003PLC025876,BEST FOODS LIMITED,Best Foods Limited
1259,U58628MH1990PTC058628,KALPATARU PROPERTIES (THANE) PRIVATE LIMITED,Kalpataru Properties (Thane) Private Limited
1260,U60100TN2007SGC065596,CHENNAI METRO RAIL LIMITED,Chennai Metro Rail Limited
1261,U60210TG2000PTC035714,ARUNACHALA LOGISTICS PRIVATE LIMITED,Arunachala Logistics Private Limited
1262,U60221RJ2010SGC030630,JAIPUR METRO RAIL CORPORATION LIMITED,Jaipur Metro Rail Corporation Limited
1263,U60222DL1986PLC026342,DARCL LOGISTICS LIMITED,Darcl Logistics Limited
1264,U60231DL2005PLC138598,GATEWAY RAIL FREIGHT LIMITED,Gateway Rail Freight Limited
1265,U60231KA2010PTC052698,TOYOTA LOGISTICS KISHOR INDIA PRIVATE LIMITED,Toyota Logistics Kishor India Private Limited
1266,U60231TZ1931PLC000006,A B T LIMITED,A B T Limited
1267,U60300KL1998PLC012336,PETRONET CCK LIMITED,Petronet Cck Limited
1268,U61100MH1975NPL018244,INDIAN REGISTER OF SHIPPING,Indian Register Of Shipping
1269,U61190GJ1997PLC062406,ADITYA BIRLA MONEY MART LIMITED,Aditya Birla Money Mart Limited
1270,U62200DL1985GOI022233,PAWAN HANS LIMITED,Pawan Hans Limited
1271,U62200DL2009PLC196031,INTERGLOBE AIR TRANSPORT LIMITED,Interglobe Air Transport Limited
1272,U63000GJ2009PLC058496,ESSAR BULK TERMINAL PARADIP LIMITED,Essar Bulk Terminal Paradip Limited
1273,U63000UP2005PTC036441,CMA CGM LOGISTICS PARK (DADRI) PRIVATE LIMITED,Cma Cgm Logistics Park (Dadri) Private Limited
1274,U63002DL1999PLC101942,OM LOGISTICS LIMITED,Om Logistics Limited
1275,U63010MH1994PTC078721,CARGO SERVICE CENTER INDIA PRIVATE LIMITED,Cargo Service Center India Private Limited
1276,U63010TN2007PLC064282,TVS DYNAMIC GLOBAL FREIGHT SERVICES LIMITED,Tvs Dynamic Global Freight Services Limited
1277,U63011TN2004PLC054655,TVS LOGISTICS SERVICES LIMITED,Tvs Logistics Services Limited
1278,U63020GJ1998PLC035039,GUJARAT GREEN REVOLUTION COMPANY LIMITED,Gujarat Green Revolution Company Limited
1279,U63020MH1970PLC014572,CHEMICAL TERMINAL TROMBAY LIMITED,Chemical Terminal Trombay Limited
1280,U63023DL2001PTC112366,OM TELECOM LOGISTICS PRIVATE LIMITED,Om Telecom Logistics Private Limited
1281,U63023DL2007PLC165676,CENTRAL RAILSIDE WAREHOUSE COMPANY LIMITED,Central Railside Warehouse Company Limited
1282,U63023KA1997PTC022093,KINTETSU WORLD EXPRESS (INDIA) PRIVATE LIMITED,Kintetsu World Express (India) Private Limited
1283,U63030TN2012PLC087458,PROCONNECT SUPPLY CHAIN SOLUTIONS LIMITED,Proconnect Supply Chain Solutions Limited
1284,U63032GJ2006PTC049157,ASHAPURA ARCADIA LOGISTIC PRIVATE LIMITED,Ashapura Arcadia Logistic Private Limited
1285,U63032KL1972GOI002414,COCHIN SHIPYARD LIMITED,Cochin Shipyard Limited
1286,U63032MH1997PLC109979,KC MARITIME (INDIA) LIMITED,Kc Maritime (India) Limited
1287,U63032MH2004PTC145399,YANG MING LINE (INDIA) PRIVATE LIMITED,Yang Ming Line (India) Private Limited
1288,U63032TN2004PTC052624,RESULTS MARINE PRIVATE LIMITED,Results Marine Private Limited
1289,U63033KL1994PLC007803,COCHIN INTERNATIONAL AIRPORT LIMITED,Cochin International Airport Limited
1290,U63040DL1986PLC040589,BEST ROADWAYS LIMITED,Best Roadways Limited
1291,U63040TN2004PLC052966,GRAND ROYALE ENTERPRISES LIMITED,Grand Royale Enterprises Limited
1292,U63090GJ2005PLC046419,ADANI LOGISTICS LIMITED,Adani Logistics Limited
1293,U63090MH1946PTC004733,EXPRESS GLOBAL LOGISTICS PRIVATE LIMITED,Express Global Logistics Private Limited
1294,U63090MH1993PTC071399,SEAHORSE SHIP AGENCIES PVT LIMITED,Seahorse Ship Agencies Pvt Ltd
1295,U63090MH2002PLC136326,GREATSHIP (INDIA ) LIMITED,Greatship (India ) Limited
1296,U63090TN1974PLC006596,POOMPUHAR SHIPPING CORPN LIMITED,Poompuhar Shipping Corpn Limited
1297,U64100HR2009PTC048269,ARDOM TELECOM PRIVATE LIMITED,Ardom Telecom Private Limited
1298,U64201DL1998PLC096685,SU-KAM POWER SYSTEMS LIMITED,Su-Kam Power Systems Limited
1299,U64202DL1992PLC048053,HUGHES COMMUNICATIONS INDIA LIMITED,Hughes Communications India Limited
1300,U64202DL2003PTC119799,TELEECARE NETWORK INDIA PRIVATE LIMITED,Teleecare Network India Private Limited
1301,U64203DL1987PTC029740,LINDE ENGINEERING INDIA PRIVATE LIMITED,Linde Engineering India Private Limited
1302,U64990GJ1988SGC010307,GUJARAT STATE INVESTMENT LIMITED,Gujarat State Investment Limited
1303,U65110PB1999PLC022634,CAPITAL LOCAL AREA BANK LIMITED,Capital Local Area Bank Limited
1304,U65191KA2011PTC057224,WESTBRIDGE CAPITAL INDIA ADVISORS PRIVATE LIMITED,Westbridge Capital India Advisors Private Limited
1305,U65191KL1920PLC000175,THE CATHOLIC SYRIAN BANK LTD,The Catholic Syrian Bank Ltd
1306,U65191PN1943PLC007308,RBL BANK LIMITED,Rbl Bank Limited
1307,U65191TN1990SGC018909,TAMILNADU URBAN FINANCE AND INFRASTRUCTURE DEVELOP MENT CORPORATION LIMITED,Tamilnadu Urban Finance And Infrastructure Development Corporation Limited
1308,U65191TN1991SGC021030,TAMILNADU POWER FINANCE AND INFRASTRUCTURE DEVELOP MENT CORPORATION LIMITED,Tamilnadu Power Finance And Infrastructure Development Corporation Limited
1309,U65191TN1994PLC079235,FULLERTON INDIA CREDIT COMPANY LIMITED,Fullerton India Credit Company Limited
1310,U65910DL1985PLC019985,PIONEER URBAN LAND AND INFRASTRUCTURE LIMITED,Pioneer Urban Land & Infrastructure Limited
1311,U65910GJ1992SGC018602,GUJARAT STATE FINANCIAL SERVICES LIMITED,Gujarat State Financial Services Ltd
1312,U65910KL1992PLC006544,MUTHOOT VEHICLE & ASSET FINANCE LIMITED,Muthoot Vehicle & Asset Finance Limited
1313,U65910KL1996PLC010648,S M L FINANCE LIMITED,S M L Finance Limited
1314,U65910MH1986PTC039201,IND-FINANCE AND SECURITIES TRUST PRIVATE LIMITED,Ind-Finance And Securities Trust Private Limited
1315,U65910MH1988PLC046447,SBI DFHI LIMITED,Sbi Dfhi Limited
1316,U65910MH1997PLC253897,CITICORP FINANCE (INDIA) LIMITED,Citicorp Finance (India) Limited
1317,U65910PN1990PLC057017,ELECTRONICA FINANCE LIMITED,Electronica Finance Limited
1318,U65920MH1923PTC001053,CYRUS INVESTMENTS PRIVATE LIMITED,Cyrus Investments Private Limited
1319,U65921DL1996PTC081630,VENUS INDIA ASSET-FINANCE PRIVATE LIMITED,Venus India Asset-Finance Private Limited
1320,U65921PB1979PTC004037,BAHADUR CHAND INVESTMENTS PRIVATE LIMITED,Bahadur Chand Investments Private Limited
1321,U65921UP1995PTC035286,SONATA FINANCE PRIVATE LIMITED,Sonata Finance Private Limited
1322,U65921WB1996PLC077555,P D P STEELS LTD,P D P Steels Ltd
1323,U65922DL1988PLC033856,PNB HOUSING FINANCE LIMITED,Pnb Housing Finance Limited
1324,U65922MH2004PTC144907,H AND M HOUSING FINANCE AND LEASING PRIVATE LIMITED,H And M Housing Finance And Leasing Private Limited
1325,U65922MH2007PLC169791,MAHINDRA RURAL HOUSING FINANCE LIMITED,Mahindra Rural Housing Finance Limited
1326,U65922MH2008PLC182906,EDELWEISS HOUSING FINANCE LIMITED,Edelweiss Housing Finance Limited
1327,U65922RJ2011PLC034297,AU HOUSING FINANCE LIMITED,Au Housing Finance Limited
1328,U65922TN1995PLC031681,NATIONAL TRUST HOUSING FINANCE LIMITED,National Trust Housing Finance Limited
1329,U65922TN2009PLC073881,APTUS VALUE HOUSING FINANCE INDIA LIMITED,Aptus Value Housing Finance India Limited
1330,U65923AS1995GOI004529,NORTH EASTERN DEVELOPMENT FINANCE CORPORATION LIMITED,North Eastern Development Finance Corporation Limited
1331,U65923AS2008PLC008742,RGVN (NORTH EAST) MICROFINANCE LIMITED,Rgvn (North East) Microfinance Limited
1332,U65923DL2006PLC150632,INDIABULLS COMMERCIAL CREDIT LIMITED,Indiabulls Commercial Credit Limited
1333,U65923HR2008PTC046947,VAMA SUNDARI INVESTMENTS (DELHI) PRIVATE LIMITED,Vama Sundari Investments (Delhi) Private Limited
1334,U65923MH1997PTC109992,AMBIT CORPORATE FINANCE PRIVATE LIMITED,Ambit Corporate Finance Private Limited
1335,U65923MH2006PLC162503,TATA MOTORS FINANCE LIMITED,Tata Motors Finance Limited
1336,U65923MH2012PLC235450,FORTUNE INTEGRATED ASSETS FINANCE LIMITED,Fortune Integrated Assets Finance Limited
1337,U65923RJ1994PTC009051,ESS KAY AUTO FINANCE PRIVATE LIMITED,Ess Kay Auto Finance Private Limited
1338,U65923TN1994FLC070723,SULZER FRICTION SYSTEMS (INDIA) LIMITED,Oerlikon Friction Systems (India) Limited
1339,U65923TN2007PTC064550,ASIRVAD MICRO FINANCE PRIVATE LIMITED,Asirvad Micro Finance Private Limited
1340,U65929DL1994PTC116256,GE MONEY FINANCIAL SERVICES PRIVATE LIMITED,Ge Money Financial Services Private Limited
1341,U65929DL2008PTC182749,DMI FINANCE PRIVATE LIMITED,Dmi Finance Private Limited
1342,U65929HR1998PLC037509,RABO INDIA FINANCE LIMITED,Rabo India Finance Limited
1343,U65929KL1997PLC011518,MUTHOOT FINCORP LIMITED,Muthoot Fincorp Limited
1344,U65929MH1990PLC057829,BERAR FINANCE LIMITED,Berar Finance Limited
1345,U65929MH2001PLC131203,SBI GLOBAL FACTORS LIMITED,Sbi Global Factors Limited
1346,U65929TN2010PLC078004,SHRIRAM HOUSING FINANCE LIMITED,Shriram Housing Finance Limited
1347,U65933MH2000PTC129473,WEALTHY MILLENNIUM INVESTMENT AND TRADING PRIVATE LIMITED,Wealthy Millennium Investment And Trading Private Limited
1348,U65990GJ1991PLC064603,ADITYA BIRLA FINANCE LIMITED,Aditya Birla Finance Limited
1349,U65990GJ1999PLC036086,GUJARAT ROAD AND INFRASTRUCTURE COMPANY LIMITED,Gujarat Road And Infrastructure Company Limited
1350,U65990MH1979PLC021037,AF-TAAB INVESTMENT COMPANY LIMITED,Af-Taab Investment Company Limited
1351,U65990MH1981PTC024333,CHANDURKAR INVESTMENTS PVT LIMITED,Chandurkar Investments Pvt Ltd
1352,U65990MH1984PTC032490,CHEAY INVESTMENTS PVT LIMITED,Cheay Investments Pvt Ltd
1353,U65990MH1987PLC044571,INFRASTRUCTURE LEASING AND FINANCIAL SERVICES LIMITED,Infrastructure Leasing And Financial Services Limited
1354,U65990MH1992PTC065289,SBI FUNDS MANAGEMENT PRIVATE LIMITED,Sbi Funds Management Private Limited
1355,U65990MH1993PLC070782,PURVAJA PROJECTS LIMITED,Purvaja Projects Limited
1356,U65990MH1994GOI081616,BOBCARDS LIMITED,Bobcards Limited
1357,U65990MH1994PLC079418,MOTILAL OSWAL SECURITIES LIMITED,Motilal Oswal Securities Limited
1358,U65990MH1994PLC083933,HDFC INVESTMENTS LIMITED,Hdfc Investments Limited
1359,U65990MH2005PLC152497,DSP MERRILL LYNCH CAPITAL LIMITED,Dsp Merrill Lynch Capital Limited
1360,U65990MH2005PLC154505,MANGAL KESHAV SECURITIES LIMITED,Mangal Keshav Securities Limited
1361,U65990MH2005PLC154854,ECL FINANCE LIMITED,Ecl Finance Limited
1362,U65990MH2007PTC171702,INNOVEN CAPITAL INDIA PRIVATE LIMITED,Innoven Capital India Private Limited
1363,U65990TN2008PTC066257,NEW AMBADI ESTATES PRIVATE LIMITED,New Ambadi Estates Private Limited
1364,U65991KL1993PLC007584,MABEN NIDHI LIMITED,Maben Nidhi Limited
1365,U65991MH1997PTC111056,ENAM ASSET MANAGEMENT COMPANY PRIVATE LMITED,Enam Asset Management Company Private Lmited
1366,U65991MH2004PLC149330,HDFC VENTURE CAPITAL LIMITED,Hdfc Venture Capital Limited
1367,U65991MH2005PLC158386,SBICAP TRUSTEE COMPANY LIMITED,Sbicap Trustee Company Limited
1368,U65991TN1925PLC002345,SIMPSON AND COMPANY LIMITED,Simpson And Company Limited
1369,U65991TN1941PLC001437,AMBADI ENTERPRISES LIMITED,Ambadi Enterprises Limited
1370,U65991TN1992PLC022619,UPASANA ENGINEERING LIMITED,Tvs Upasana Limited
1371,U65991WB1996PLC077341,ITC INFOTECH INDIA LIMITED,Itc Infotech India Limited
1372,U65993DL1988GOI030284,IFCI VENTURE CAPITAL FUNDS LIMITED,Ifci Venture Capital Funds Limited
1373,U65993GA1975SGC000214,EDC LIMITED,Edc Limited
1374,U65993GJ1986PTC008516,TASH INVESTMENT PRIVATE LIMITED,Tash Investment Private Limited
1375,U65993GJ2007PLC051028,HDB FINANCIAL SERVICES LIMITED,Hdb Financial Services Limited
1376,U65993HR1996PLC034459,NHK SPRING INDIA LIMITED,Nhk Spring India Limited
1377,U65993KA1981PTC024196,PRAZIM TRADING AND INVESTMENT COMPANY PRIVATE LIMITED.,Prazim Trading And Investment Company Private Limited.
1378,U65993KA1983PTC024194,TARISH INVESTMENT AND TRADING COMPANY PRIVATE LIMITED,Tarish Investment And Trading Company Private Limited.
1379,U65993MH1989PTC051139,BETTER VALUE HOLDINGS PRIVATE LIMITED,Better Value Holdings Private Limited
1380,U65993MH1989PTC053884,NICHE FINANCIAL SERVICES PRIVATE LIMITED,Niche Financial Services Private Limited
1381,U65993MH1999PLC123191,IDFC ASSET MANAGEMENT COMPANY LIMITED,Idfc Asset Management Company Limited
1382,U65993MH2000PLC123680,HDFC HOLDINGS LIMITED,Hdfc Holdings Limited
1383,U65993MH2001PTC130789,RARE ROSE PREMISES PRIVATE LIMITED,Rare Rose Premises Private Limited
1384,U65993MH2004PTC144260,ALTICO CAPITAL INDIA PRIVATE LIMITED,Altico Capital India Private Limited
1385,U65993MH2006PLC166340,HINDUJA FINANCE LIMITED,Hinduja Finance Limited
1386,U65993MH2006PTC163559,MK PROFINLEASE PRIVATE LIMITED,Mk Profinlease Private Limited
1387,U65993TN1974PLC006588,SHRIRAM CAPITAL LIMITED,Shriram Capital Limited
1388,U65993TN1980PLC008215,SHRIRAM CREDIT COMPANY LIMITED,Shriram Credit Company Limited
1389,U65993WB1972PLC028595,R.V. INVESTMENT AND DEALERS LTD,R.V. Investment And Dealers Ltd
1390,U65993WB1990PTC049245,AMBUJA NEOTIA HOLDINGS PRIVATE LIMITED,Ambuja Neotia Holdings Private Limited
1391,U65999DL1998PTC093849,SBI CARDS AND PAYMENT SERVICES PRIVATE LIMITED,Sbi Cards And Payment Services Private Limited.
1392,U65999GJ2012PLC069596,NAMRA FINANCE LIMITED,Namra Finance Limited
1393,U65999KA2000PTC033945,SEQUOIA CAPITAL INDIA ADVISORS PRIVATE LIMITED,Sequoia Capital India Advisors Private Limited
1394,U65999MH1991PTC059906,K M DASTUR REINSURANCE BROKERS PRIVATE LIMITED,K M Dastur Reinsurance Brokers Private Limited
1395,U65999MH2002PLC134884,ASSET RECONSTRUCTION COMPANY (INDIA) LIMITED,Asset Reconstruction Company (India) Limited
